"","Means_dim0_birth","Means_dim0_death","sd_dim0_birth","sd_dim0_death"
"1",0,0.867140265398247,0,0.118419353040406
"2",0,0.464305726711428,0,0.179611343457899
"3",0,0.379514700293758,0,0.143458682961133
"4",0,0.27271240895346,0,0.128959275245868
"5",0,0.245427827284636,0,0.0850503896233747
"6",0,0.394447387350496,0,0.103590346207794
"7",0,0.51332793299292,0,0.0928327457585833
"8",0,0.264466162306278,0,0.136429110816337
"9",0,0.954104738576072,0,0.246072293013975
"10",0,0.767066202130184,0,0.205641726250697
"11",0,0.21996067296069,0,0.065374537117377
"12",0,0.421947556845236,0,0.166688871504965
"13",0,0.284072389313866,0,0.110295800816195
"14",0,0.875186983579751,0,0.283129701904528
"15",0,0.232763765423893,0,0.0617928495350932
"16",0,0.839355706680016,0,0.307597144613697
"17",0,0.624256852057462,0,0.10102929275949
"18",0,0.451222856040601,0,0.208448974504147
"19",0,1.23751312667045,0,0.232213184223574
"20",0,0.565598291940376,0,0.118576907560707
"21",0,0.63413735176479,0,0.4975104326386
"22",0,0.342421888457081,0,0.0772963042799262
"23",0,0.684302485461443,0,0.154189453485577
"24",0,0.348922746537596,0,0.150242858041876
"25",0,1.06019347173269,0,0.476461341712834
"26",0,0.499823509194703,0,0.315446864103949
"27",0,0.826083661902565,0,0.24084305861857
"28",0,0.524234240893694,0,0.118789775673175
"29",0,0.721205997581039,0,0.204187970090604
"30",0,0.328023271306074,0,0.113440584696159
"31",0,0.416834521814774,0,0.207899088112458
"32",0,0.8568627779919,0,0.339856685789687
"33",0,0.333028135960328,0,0.0914158724207468
"34",0,1.18004200600753,0,0.44503258877085
"35",0,0.4780501241241,0,0.0746162402015483
"36",0,0.581311114363114,0,0.226604044658412
"37",0,0.426513300363809,0,0.168955955466862
"38",0,0.359945856121592,0,0.0928320334119074
"39",0,0.686313165250675,0,0.211377121482773
"40",0,0.440357247119827,0,0.292404297887185
"41",0,1.19621523475462,0,0.282202943107558
"42",0,0.910238385662552,0,0.108507039644145
"43",0,0.499032126586945,0,0.0869443417219004
"44",0,0.366982114933879,0,0.111802973534477
"45",0,0.538119546635441,0,0.258075043801303
"46",0,0.392304876662162,0,0.110518829694083
"47",0,0.481475552869222,0,0.0987958183389674
"48",0,0.842881966212625,0,0.245756546381081
"49",0,0.340230470454251,0,0.121289745445353
"50",0,0.472655632745021,0,0.287135125594637
"51",0,0.257110451454999,0,0.0881872134472937
"52",0,0.836882689700217,0,0.194408537281232
"53",0,0.867707596727149,0,0.349041063877038
"54",0,0.52701673101442,0,0.095990466220167
"55",0,0.466980690133159,0,0.154864954859487
"56",0,0.61884591146245,0,0.257487563874765
"57",0,0.454769554068741,0,0.134572036112436
"58",0,0.301531439392619,0,0.127129756261288
"59",0,0.335927028478164,0,0.254047895323716
"60",0,0.22751483383659,0,0.0785734757651018
"61",0,1.03979943234558,0,0.226240111651266
"62",0,0.517966869112464,0,0.203850118745195
"63",0,1.89503436618381,0,0.000724445538865886
"64",0,0.39448703839045,0,0.160471609799828
"65",0,0.230300761555713,0,0.0722224998360749
"66",0,0.477870816198637,0,0.1844543911316
"67",0,0.475007481833614,0,0.223240207644018
"68",0,0.573728516453602,0,0.207163942608168
"69",0,0.402429069271939,0,0.185943821333868
"70",0,0.64048787728902,0,0.189470397860495
"71",0,0.27451806322292,0,0.0468762178816991
"72",0,0.350163139172156,0,0.104931348644251
"73",0,0.306877060842536,0,0.133406263900096
"74",0,0.343835533170035,0,0.104546324501347
"75",0,0.42415723413609,0,0.0951167735656572
"76",0,0.286963893239724,0,0.104522187687259
"77",0,0.381278360502486,0,0.124561773283795
"78",0,0.519506444642235,0,0.205718501199282
"79",0,0.428087480678367,0,0.119583770912322
"80",0,0.507347816326579,0,0.212935698854036
"81",0,0.664589818627317,0,0.144546329430399
"82",0,0.322387357417134,0,0.0779756305122177
"83",0,0.666814781528301,0,0.212880186311981
"84",0,0.278425469994545,0,0.108838547990808
"85",0,0.906282558032941,0,0.365970204775283
"86",0,0.776108882034639,0,0.168853340091311
"87",0,0.521061285787376,0,0.16076079446519
"88",0,0.305910612200344,0,0.0507758213679519
"89",0,0.726105024932946,0,0.266167203507379
"90",0,0.460867624275237,0,0.149933136628131
"91",0,0.387384736825642,0,0.178479011417247
"92",0,0.805520760840264,0,0.118473258331889
"93",0,0.419585227152037,0,0.140200151671459
"94",0,0.65026913357997,0,0.219255232433713
"95",0,0.239795379150652,0,0.0620935505136161
"96",0,0.672273892821076,0,0.235308389842914
"97",0,0.899914075042497,0,0.251911459553343
"98",0,0.480761365703763,0,0.0989309398135782
"99",0,0.722350482623651,0,0.223946477337009
"100",0,0.631050714269579,0,0.19312530290256
"101",0,0.272210543499024,0,0.0646733727205656
"102",0,0.414201724996115,0,0.180021634330587
"103",0,0.344022500938747,0,0.117094005839545
"104",0,0.46471121171676,0,0.143286100122863
"105",0,0.521611661424619,0,0.113872569660354
"106",0,0.476752038590461,0,0.122439379068508
"107",0,0.733576623968376,0,0.108035843077665
"108",0,0.427614493936789,0,0.0738126031784008
"109",0,0.249145670035661,0,0.174109573700725
"110",0,0.738947851830218,0,0.353573328988928
"111",0,0.20594317482306,0,0.0635979401700033
"112",0,0.316843820535637,0,0.0802461896664827
"113",0,0.400119982949308,0,0.104859957079869
"114",0,0.327154865491803,0,0.126505741781622
"115",0,0.250755734348123,0,0.102555374331329
"116",0,0.741595290479682,0,0.317445658143205
"117",0,0.315518516524676,0,0.136139115252958
"118",0,0.783657796906702,0,0.319989002454344
"119",0,0.388315312930795,0,0.108799570984165
"120",0,0.576983708718652,0,0.110546046622797
"121",0,0.47468455533458,0,0.37353961589449
"122",0,0.654072978237803,0,0.0952841022922716
"123",0,0.265505554517544,0,0.070236337816405
"124",0,0.516947744675456,0,0.402520876730855
"125",0,0.510011343519544,0,0.175055605054352
