"","avg_bottle_dist_dim0","sd_bottle_dist_dim0"
"55",0.804638916651408,0.825357483339296
"56",0.801359681350489,0.825614170265143
"57",0.808355126678944,0.803101335558191
"58",1.33344772011042,0.580431381045128
"59",0.836087667892377,0.809594330634283
"60",0.798613751530647,0.814432512485527
"61",0.821820184042056,0.80438349987971
"62",1.18946400453647,0.64279951974329
"63",0.797205180823803,0.815758524273207
"64",0.906784287691116,0.747167388249513
"65",0.79031875025481,0.825848034002782
"66",0.873075239906708,0.78704601143197
"67",0.873409743656715,0.775779423989911
"68",0.848681225329637,0.786044734802599
"69",0.796318593795101,0.818387992656473
"70",0.818042088995377,0.810053190013372
"71",0.90030855084459,0.747845906399332
"72",0.855560321311156,0.797248381343645
"73",0.834014478127162,0.812136044634649
"74",0.823774441592395,0.815381449988143
"75",0.839678154786428,0.80817204210014
"76",0.815296032726765,0.817075011104075
"77",0.850411932828526,0.802528128355213
"78",0.839013656228781,0.808998926764156
"79",0.787842210531235,0.822723315555688
"80",0.990018254965544,0.700151448769059
"81",1.00690635214249,0.705309774263784
"82",0.796105535849929,0.817991977408844
"83",0.858578930969039,0.797739483480961
"84",0.784084699129065,0.825299756736822
"85",0.858225697030624,0.793428881747349
"86",1.10446554745237,0.666483468800935
"87",0.977122207432985,0.723073654869505
"88",0.796103140463432,0.82510274134427
"89",0.866835326415797,0.792038556403715
"90",1.12217688068748,0.660046148791006
"91",0.801345545388758,0.823380116072124
"92",0.803771521349748,0.820423872176646
"93",0.823087074309587,0.790666890238254
"94",0.850425653805335,0.791556891108988
"95",0.837345899989207,0.783468447843654
"96",0.84059958572189,0.786715257495743
"97",0.856341692718367,0.799163763974245
"98",0.81477801181376,0.797549998344613
"99",0.917999297181765,0.741143618169593
"100",0.829559507618348,0.812319547956338
"101",0.893266458138824,0.753485687266923
"102",0.794755062336723,0.812813521397159
"103",0.852632636129856,0.794921823882212
"104",0.808197667797406,0.812069878935113
"105",0.797112043748299,0.821469854059217
"106",1.29826552848021,0.587336501527322
"107",0.810849783892433,0.821187452421702
"108",0.809554670875271,0.818706175807984
"109",0.799803410073121,0.821084701566413
"110",0.967792831162611,0.725364221665317
"111",0.83418023429811,0.811618106408199
"112",0.934113033066193,0.74040918320432
"113",0.853830156375964,0.775894108827662
"114",1.56347549259663,0.556335442203621
"115",0.839352495397131,0.804198067846323
"116",0.799781288740536,0.823963438346487
"117",0.809545971676707,0.823536145159225
"118",0.818966911310951,0.804072480397054
"119",0.857860607591768,0.797597580562773
"120",0.879486549695333,0.761593569305752
"121",0.833449857706825,0.808302479683863
"122",0.810303337474664,0.802108039075762
"123",0.852985145027439,0.774614498982576
"124",0.797429175898433,0.820790479260447
"125",0.985358068843683,0.702804456877325
"126",1.30610370253523,0.590429237771481
"127",0.867758908209701,0.791279166691269
"128",1.27099015951156,0.607142929090452
"129",0.812055968592564,0.807515267826712
"130",0.814515584607919,0.818808116530598
"131",1.28839191327492,0.590287730309545
"132",1.91036272664865,0.458436564325322
"133",0.835478436189393,0.811507165517037
"134",0.831629380186399,0.807664166517438
"135",0.808568532466888,0.824259421576473
"136",1.00403254404664,0.69529773243384
"137",0.829455830690761,0.813720279650734
"138",0.852355424414078,0.77355663318876
"139",0.838807677080234,0.782250712036384
"140",0.902678715040286,0.746703821187834
"141",0.790781473914782,0.82399338207424
"142",0.795845935965578,0.825904892120386
"143",0.963917969663938,0.723823397603669
"144",0.94099689523379,0.730412150867347
"145",0.893310317049424,0.751628916480782
"146",2.19356989761193,0.447708996140363
"147",0.82461457533141,0.815654293989545
"148",0.826995890773833,0.815924996459886
"149",0.869360013852517,0.790079407349918
"150",0.882190438508987,0.754947073755119
"151",0.822362002904216,0.792282501867982
"152",0.806074772427479,0.823252523310572
"153",0.856001784478625,0.795829932865636
"154",0.797484568109115,0.820588394791129
"155",0.856276374161243,0.794115315007673
"156",1.08239852060874,0.661229625506805
"157",0.84063020216922,0.804332537843513
"158",1.63253290841977,0.499022619074843
"159",0.828836623902122,0.795275692793111
"160",0.802785677487652,0.82359704717607
"161",0.832318486298124,0.795573977883641
"162",0.815088307783008,0.816939338610832
"163",0.813990213721991,0.798519582123
"164",0.893052188878258,0.749797928732231
"165",0.983014769504468,0.705503298444444
"166",0.896032152399421,0.768312410147588
"167",0.811941667521993,0.813546852766447
"168",0.85069538757205,0.792869605543867
"169",0.822318259328604,0.818395263089126
"170",0.829308573640883,0.814265851818663
"171",0.82843173182259,0.81437495614846
"172",0.795889936635892,0.818350996731849
"173",0.821594288150469,0.817858437396107
"174",0.847579225438337,0.80254851915026
"175",0.834332225422064,0.811940636597535
"176",0.80372741398712,0.82218443541626
"177",0.841395771540701,0.807617448442095
"178",1.07830707684159,0.6741933698665
"179",0.913768258591493,0.740497243789525
"180",0.81090227159361,0.807699299983746
"181",0.865593084283173,0.792435677399752
"182",0.823019339020053,0.816713387412536
"183",1.27653728067875,0.620433375596169
"184",1.11354764873783,0.672073889351657
"185",0.794315293406447,0.816970040765794
"186",0.811308682486415,0.811601583897196
"187",0.793588193133473,0.825652663715831
"188",0.943399215638637,0.722977033798666
"189",1.50654668599367,0.532426370635177
"190",0.848410581449668,0.776656400876184
"191",1.10166609242558,0.662718897078994
"192",0.806108928670486,0.818814624211431
"193",0.861498773023486,0.795393914102767
"194",1.02311002314091,0.697956591644217
"195",0.868916499639551,0.790087101040503
"196",1.34593243360519,0.569953602703944
"197",0.861233952095111,0.770025190932547
"198",1.51455767899752,0.551944429351719
"199",0.835682684034109,0.787734412908615
"200",0.870374578808745,0.789126586318303
"201",0.844971038053433,0.794926817373778
"202",1.05228359063466,0.678923224993459
"203",0.84181208314995,0.780727818855623
"204",0.986987478087346,0.714308392771002
"205",0.818668797264496,0.820008836014062
"206",2.08315846055746,0.445308254737964
"207",0.790120452319582,0.82691429307964
"208",0.922064704249303,0.747763568978181
"209",0.78913457437108,0.827151620904924
"210",0.85528280603389,0.773721492654622
"211",0.791991534928481,0.819115590453792
"212",0.849415655955672,0.783707135312931
"213",0.90802349631985,0.746314196719873
"214",0.810571850314736,0.820161498561602
"215",0.784634279261033,0.827124529592543
"216",1.02892678836981,0.703875639488903
"217",0.825669483567278,0.797403112524236
"218",0.824290958121419,0.794781422915218
"219",0.870248347024123,0.764075139533888
"220",0.794882709346712,0.817086377913617
"221",0.808119318783283,0.823726561060633
"222",1.93727030545473,0.466978828784923
"223",0.789339520757397,0.821363096637986
"224",0.802569288325806,0.826075445070552
"225",0.877613858257731,0.783726974737893
"226",0.807113509202997,0.802345128794926
"227",0.838610401240488,0.809665685725844
"228",0.808066095709801,0.804480418133694
"229",0.814715817198157,0.808425774020376
"230",0.845305029253165,0.778447409505428
"231",0.797810497457782,0.824859100442443
"232",0.814725035702189,0.797917715796425
"233",1.01818731377522,0.690330919869821
"234",0.856354782183965,0.787401824289938
"235",0.796645340410372,0.820292170875298
"236",1.56673337777456,0.521900964524847
"237",0.842530573358138,0.781329269178646
"238",0.818665225878358,0.793356619386922
"239",0.802012004156907,0.81819552762779
"240",0.803708352198203,0.806169424389764
"241",0.838411832128962,0.791477353766118
"242",0.886596367880702,0.754107666675263
"243",2.14908961077531,0.412765535584944
"244",0.877647099941969,0.782415514288152
"245",0.799651598172883,0.820753704022463
"246",0.799268335923553,0.814990437120637
"247",0.833401206533114,0.788410848179403
"248",1.07473020156225,0.670584727280018
"249",0.819525214682023,0.816706600825532
"250",0.797165438694258,0.821228374469546
"251",0.808683897467951,0.808612559888188
"252",0.804863419917722,0.824283213130067
"253",0.853857245333493,0.8004916435135
"254",1.06855523819725,0.687037510254553
"255",0.796579520155986,0.810267605952486
"256",1.51834353129069,0.535008881866461
"257",0.832270140523712,0.786538921714621
"258",0.811149802071353,0.820506307119187
"259",0.801934929365913,0.816057711321322
"260",0.827826702520251,0.814923077119001
"261",0.826779771844546,0.815796044576568
"262",0.817252993583679,0.804267598348788
"263",0.946162852744261,0.721165398090354
"264",0.961405638307333,0.717178329656002
"265",0.801856904327869,0.821716669428359
"266",0.820493102818727,0.807871706477154
"267",0.84293315038085,0.793050706994366
"268",0.801319815640648,0.817112312734642
"269",0.799196905431648,0.822000786415842
"270",0.798025245865186,0.819322334893632
"271",0.846311253669361,0.804940794098471
"272",4.19104858358701,0.213633961892086
"273",0.922052042682965,0.734044745700074
"274",0.797337086349726,0.811420905660926
"275",0.813970419131219,0.820554106518593
"276",0.802773436978459,0.812890008026891
"277",0.786113990073403,0.825148445373986
"278",0.861743887340029,0.766215501511501
"279",0.983815448433161,0.717656643633263
"280",0.837132005405923,0.80997469543433
"281",0.826703717360894,0.793425731746923
"282",0.80723964728415,0.813492496389041
"283",0.799830471451084,0.8125425317986
"284",0.875280325934291,0.764364670418479
"285",0.988252955774466,0.699150110971792
"286",0.789900316049655,0.815639469707635
"287",1.01164411365986,0.694243316568257
"288",0.990266423051556,0.702258429513038
"289",0.797248735924562,0.810051891777367
"290",0.824205848624309,0.813169931447618
"291",0.805264163588484,0.817172104581
"292",0.864459957530101,0.771706347867453
"293",0.834228883509835,0.783543388737972
"294",0.848478066921234,0.776771555135194
"295",0.844462434798479,0.793205765678947
"296",1.13832190682491,0.650265695472876
"297",0.836021769593159,0.791523816860143
"298",0.792224977463484,0.822156741227554
"299",0.7856672009329,0.827900224720325
"300",0.820175374920169,0.818600141547227
"301",0.872492795102298,0.787793712815188
"302",0.882083021104336,0.779830320567802
"303",0.901251330624024,0.751337669968544
"304",0.968892374634743,0.707754302624288
"305",0.808334850718578,0.822292801902759
"306",0.80741692190369,0.822727809895384
"307",0.785876203576724,0.825024202316193
"308",0.793095303835968,0.828176105896749
"309",0.796323376347621,0.824192984589077
"310",0.82150511354208,0.791695740474792
"311",1.2563509341081,0.604763429491949
"312",0.789794099728266,0.826047774690554
"313",0.797058796435595,0.822082686346279
"314",0.784711123282711,0.827105976174549
"315",0.803351028685768,0.816188721745159
"316",0.842992603232463,0.786313102067147
"317",1.22371312528848,0.6192139239234
"318",0.799436786547303,0.822472153686598
"319",0.981521294862032,0.707734611052848
"320",1.01524357870221,0.689681080992969
"321",0.789676015352209,0.821938529167833
"322",0.817062549839417,0.809335159910189
"323",0.786137435361743,0.822129784264602
"324",0.824175697763761,0.817133876662796
"325",4.66672115683555,0.268419755849151
"326",0.846253193368514,0.78237733710598
"327",2.26260948359966,0.397754597860621
"328",0.861090275074045,0.767509871909089
"329",0.798229618705809,0.825837572082201
"330",0.857936202387015,0.796299393382951
"331",0.824000925682485,0.815952838490567
"332",1.39427047908306,0.565172714153285
"333",0.807955410157641,0.803781683231605
"334",0.839008784741163,0.798658625760438
"335",0.873496183889607,0.787036822449035
"336",0.873679777284463,0.761420593398888
"337",0.83103096075356,0.810107082316301
"338",0.786198351110021,0.819000990736137
"339",1.2340669866403,0.61560362376775
"340",0.839317262619734,0.783815092088918
"341",1.53572910656532,0.54545781691744
"342",0.797571439842383,0.815223934887582
"343",0.789016505852342,0.820761882374329
"344",1.02242725421985,0.696712767674395
"345",0.828064998090267,0.786830312333612
"346",0.879416649192572,0.760262587018064
"347",0.885629623681307,0.756493483179686
"348",0.800295224909981,0.809559971978496
"349",0.844041109333436,0.785243601864448
"350",0.794096206674973,0.820696934807399
"351",0.805971820428967,0.8177248718643
"352",0.843306973104676,0.780903321877548
"353",0.806420482856532,0.822661867970482
"354",0.800177820747097,0.810027725984025
"355",0.882885883326332,0.779337674044652
"356",0.784039019420743,0.824365030052561
"357",1.10872251202663,0.657749702470788
"358",4.504833988746,0.293003633422633
"359",0.803708409816027,0.821148571403364
"360",0.804678352847695,0.824624057944005
"361",0.826981997564435,0.78843051617103
"362",0.785875311493874,0.829424289489538
"363",0.794469522510966,0.826491976894803
"364",0.79576036910216,0.828539295214726
"365",1.63580121656259,0.481604266994795
"366",1.06246986145775,0.676298969645306
"367",2.17445768972238,0.393413288960615
"368",0.804578763966759,0.804765309295659
"369",0.829526258185506,0.814381860864683
"370",0.96121560861667,0.712701656520989
"371",0.860710044254859,0.780902814692494
"372",0.802347279340029,0.820166466090731
"373",0.798531422639886,0.810645875220302
"374",1.13257461359104,0.659131569037507
"375",0.812831227853894,0.799054408591138
"376",0.824859857459863,0.812375613491983
"377",0.804993368710081,0.821458917514753
"378",0.791179172073801,0.825293294927013
"379",0.811596477081378,0.803319903225904
"380",0.808088029598196,0.810914346698006
"381",0.853930571128925,0.799362988198385
"382",0.87102926261723,0.769646841403155
"383",0.81082785277317,0.822532670343234
"384",0.805294549837708,0.809890907232519
"385",0.794240141386787,0.820153689249985
"386",0.930722012917201,0.731076675807262
"387",1.01173579481741,0.696310137301487
"388",0.790869896436731,0.826785997431564
"389",0.808585328186552,0.814296323136616
"390",0.850947354311744,0.793463972132302
"391",0.918558937385678,0.744044192737419
"392",1.05922201206287,0.676445349307564
"393",0.871447695891062,0.768613489605663
"394",1.57445823679367,0.538590453852505
"395",0.799454567357898,0.824873916155037
"396",0.788301672488451,0.827647702630913
"397",0.849555217747887,0.802947260912467
"398",0.84653200464944,0.779326894626246
"399",1.34256010139982,0.57965060512991
"400",1.40243431886037,0.575136489986616
"401",1.52666740437349,0.504779927113466
"402",1.23790619850159,0.616152870369649
"403",0.953032998343309,0.71940262428564
"404",1.67418010105689,0.516891350044082
"405",0.861417765667041,0.769609186758627
"406",1.96593196004629,0.449301808731446
"407",0.805111807783445,0.804649872092305
"408",1.59270641754071,0.5089975502085
"409",0.852740810749431,0.800587998185597
"410",0.852611345263819,0.801403890522318
"411",4.85073154131572,0.323069684466111
"412",0.836445246562362,0.810306327886526
"413",2.01035162091255,0.433071504828298
"414",1.22031293481588,0.617271966110158
"415",1.05763352354368,0.678479425283237
"416",1.04579434702794,0.678357817699438
"417",1.22361671060324,0.610035623222346
"418",0.802788201496005,0.805616713187658
"419",0.809197879806161,0.81519404621028
"420",1.45561139573654,0.54199757863457
"421",1.30263367782036,0.599131551007623
"422",0.874375405361255,0.784256764124222
"423",0.824261412148674,0.789826984033484
"424",0.909058339049419,0.744093389523772
"425",0.926048347254594,0.7362254667834
"426",0.916789356569449,0.740439116762203
"427",1.16192565167944,0.632148422427377
"428",0.821658562247952,0.816407982757646
"429",0.787838137919704,0.829439327168824
"430",2.2122417807579,0.402962285319617
"431",3.17048004110654,0.337311633010095
"432",2.34267832815647,0.367243602766756
"433",1.50292091697455,0.553530999353959
"434",2.25701904555162,0.392168935714586
"435",0.811510723630587,0.800605300924267
"436",0.902496362030506,0.764377470384686
"437",3.68505336741607,0.317375965857737
"438",0.84865401421984,0.774496959048752
"439",1.7564392804106,0.499246735495769
"440",2.21007427533467,0.428067026666663
"441",1.84700911055008,0.484138968919472
"442",0.836094898718099,0.809192895008846
"443",3.01489547510941,0.339609307334728
"444",0.795085136418541,0.826069931530947
"445",2.57756028036277,0.370533546387478
"446",1.34091885785262,0.575735494177388
"447",2.382473128438,0.362871341541964
"448",0.823217717284958,0.800731012055378
"449",2.65670527895291,0.373449529683947
"450",1.20374625841776,0.614676341063899
"451",0.916526591007908,0.740229072896152
"452",0.974333576013644,0.706526577741194
"453",1.56384345153967,0.513676782613756
"454",1.57168067653974,0.530772709326995
"455",1.57624530484279,0.534058871398517
"456",1.69113738358021,0.476100510440316
"457",1.99191758394241,0.41620260918551
"458",0.890581557899713,0.752869697628099
"459",0.877903057932854,0.783557284575436
"460",1.15673308521509,0.648691975231468
"461",0.814141870737076,0.804479556127142
"462",1.51189641267061,0.544586079754484
"463",0.954736976474523,0.722473642624906
"464",2.82113787492117,0.364336189083539
"465",1.05495171214143,0.67800255322633
"466",1.48397911310196,0.529662152513305
"467",1.19284313206871,0.649862198420173
"468",0.804180886546771,0.804198991900902
"469",1.58509649286668,0.508099747256411
"470",0.864311967541774,0.766183000820091
"471",1.59911873122056,0.52359323377611
"472",0.815147073467572,0.811898115842942
"473",2.1496928123633,0.406185748758385
"474",0.930135994354884,0.72840311940729
"475",1.26830359285077,0.600719587880311
"476",2.51766337990761,0.374057721015327
"477",0.897636494934559,0.748422144453398
"478",0.943987300544977,0.734911424565868
"479",0.874993719756603,0.769172735941797
"480",2.46477523922921,0.358280652957492
"481",1.07859773923953,0.662353203206078
"482",0.886020251611868,0.776582962380907
"483",2.34258551617463,0.346351425207793
"484",3.89921546657881,0.303031891202885
"485",0.83918368190527,0.805371881691324
"486",0.832038191879789,0.813054308444098
"487",1.3748152884841,0.570277507611008
"488",1.20248934805393,0.629144202713753
"489",1.50392750998338,0.520661341368755
"490",1.40676519334316,0.560471367420204
"491",1.39033678958813,0.553181761640458
"492",0.833610150602957,0.812711138106622
"493",0.839409346257647,0.808855715752286
"494",0.801794230937958,0.812322432275731
"495",0.818145862532159,0.820071886069158
"496",3.08567454059919,0.285013683315564
"497",1.19017934352159,0.626327523428634
"498",0.990225514819225,0.711404269249578
"499",1.50360382576783,0.52752301586163
"500",0.826289509187142,0.810639538314845
"501",1.27343486924966,0.622422762951996
"502",2.157791360418,0.389784493482818
"503",1.65084224075079,0.502679145191784
"504",1.11834413528442,0.654924187157853
"505",0.898375972956419,0.750154916813843
"506",0.802058972915013,0.805040039612659
"507",1.25900217970212,0.60936560473623
"508",2.41888245284558,0.370871710760453
"509",0.973436123480399,0.708926541859623
"510",0.880333609580994,0.779288426766842
"511",1.00103501905998,0.710885772333594
"512",1.24279882500569,0.622422986261269
"513",1.90828519016504,0.481531105655542
"514",1.40427154292663,0.562934768173202
"515",1.00805508732796,0.689405102230293
"516",1.3401726475358,0.579328214365574
"517",1.12594565848509,0.655566528930447
"518",1.11210410455863,0.65850116288136
"519",1.08187268614769,0.671305486824176
"520",1.3289292883873,0.572553271687417
"521",0.861546479550501,0.794669647827299
"522",2.02245598802964,0.471823833814483
"523",0.794586643005411,0.824152694024437
"524",0.866180252308647,0.792390253529328
"525",1.80782237887382,0.4947298965976
"526",0.812844773679972,0.8218095887638
"527",0.877112511980037,0.784189583209562
"528",0.884745102015634,0.777699583742486
"529",2.46352141241233,0.373759294801342
"530",1.10312083259225,0.663585953602046
"531",0.81342867364486,0.817251883686313
"532",1.8676436495781,0.463039757854098
"533",1.50827523539463,0.534200669387484
"534",5.11048482934634,0.285898801854751
"535",6.04442334413528,0.364735688678095
"536",3.96047297437985,0.262618344183065
"537",1.09434569135308,0.662736849361653
"538",0.823871137350798,0.808105376138268
"539",2.03886375168959,0.441617360722819
"540",1.66823971251647,0.488976334452719
"541",0.81818018351992,0.795220913665495
"542",0.806785704592864,0.801595812002951
"543",0.790618130266666,0.827073507500559
"544",0.980572906682889,0.714768997546861
"545",1.17864510739843,0.627380539119306
"546",1.00781327913205,0.689687863723482
"547",0.809517848292986,0.805889290238513
"548",3.07808430751165,0.276908721571954
"549",1.69610123624404,0.525557414132195
"550",1.16734542767207,0.648391127864649
"551",2.24421590566635,0.387741494038376
"552",0.785813223371903,0.822480558355306
"553",1.52074380099774,0.52018746222922
"554",0.825413861821095,0.815233811509796
"555",1.18882821535071,0.634092702436654
"556",0.908643978138765,0.746459239656617
"557",1.4547615181903,0.555794880182149
"558",4.28148684779803,0.314341446047913
"559",1.17599565163255,0.638189546210472
"560",0.886619077337285,0.776018891330186
"561",1.17351442694664,0.636458467832489
"562",1.53589658896129,0.55088958732684
"563",0.900396329859892,0.748722231668926
"564",2.56299991508325,0.391514789909072
"565",0.868469913850228,0.790799615392467
"566",0.839905568063259,0.790031259111446
"567",0.960753291298946,0.717514780787552
"568",1.02602937653661,0.69358894411368
"569",0.818242771575848,0.795797587653844
"570",0.852862484691044,0.800573782344668
"571",1.4312413563331,0.561994957742229
"572",0.884298874636491,0.755101628824467
"573",1.07300112808744,0.66718621695898
"574",1.45672879169384,0.545370181300658
"575",0.917751957972844,0.736995968803498
"576",1.62814631869395,0.515744694532745
"577",0.868758057678739,0.763385690819782
"578",0.871948767714202,0.78816294915529
"579",0.804564154396454,0.808025916638049
"580",1.42096258223057,0.535315737350032
"581",1.35342367231846,0.570361611412946
"582",1.11884795367718,0.647470430424655
"583",0.824277642170588,0.799073010662348
"584",1.90443740069867,0.470426253254725
"585",3.21144210636616,0.298989383239398
"586",2.24677170356114,0.416415169478498
"587",1.1080205582579,0.671534203504274
"588",0.875555150757233,0.78464121742589
"589",0.951194553201397,0.720502874079368
"590",1.87280067930619,0.496776787970782
"591",1.191228770564,0.620946372247494
"592",0.861259218181173,0.79566849545613
"593",2.0700816176335,0.414174139685767
"594",0.815273021434744,0.810663434929809
"595",3.08064776420593,0.355724669051904
"596",0.791675845310092,0.828454548924892
"597",2.89596423109372,0.347292583802483
"598",4.36130973219871,0.327463947741365
"599",0.832796131273111,0.784638789911585
"600",0.854177739669879,0.782876428661438
