"","Means_dim0_birth","Means_dim0_death","sd_dim0_birth","sd_dim0_death"
"1",0,0.598549990862544,0,0.325248622720548
"2",0,0.769444049639683,0,0.422174273487791
"3",0,0.422763611273247,0,0.169926886374268
"4",0,0.329685211063966,0,0.157529211183499
"5",0,0.444171630663648,0,0.199624715914131
"6",0,0.415408617118868,0,0.142401163450588
"7",0,0.487155540336609,0,0.117997429349513
"8",0,0.223625314228943,0,0.0816081470091767
"9",0,0.83501221672366,0,0.314350761926858
"10",0,0.876449391119306,0,0.44279442111248
"11",0,0.245020603459003,0,0.0819717552857536
"12",0,0.537591845500855,0,0.380162970701362
"13",0,0.313159743318277,0,0.133355268226458
"14",0,0.913464088170398,0,0.279194918293258
"15",0,0.300976015646224,0,0.127002242012799
"16",0,0.893380661876823,0,0.373875272346241
"17",0,0.633013142339998,0,0.135912836869579
"18",0,1.14000995751244,0,0.360467576908628
"19",0,0.787728989108881,0,0.338633113645842
"20",0,0.710843168828619,0,0.174306981879266
"21",0,1.15241374963411,0,0.767846563792015
"22",0,0.639620226419372,0,0.481502912088532
"23",0,0.711189270167163,0,0.197527343078565
"24",0,0.396955079139923,0,0.198593042478808
"25",0,1.21730427714688,0,0.643141462186357
"26",0,0.57478226120227,0,0.33646710533944
"27",0,0.848572353610663,0,0.237090137615254
"28",0,1.06394343846846,0,0.484311088075274
"29",0,0.860867431885881,0,0.271795387527171
"30",0,0.357089848651229,0,0.148262747988907
"31",0,2.5575853033146,0,1.53646272518376
"32",0,0.617624236647601,0,0.248698364948026
"33",0,0.885988769558316,0,0.369486745459091
"34",0,0.37460807926935,0,0.108764475839024
"35",0,1.5354481816753,0,0.554740481203729
"36",0,0.569355618775399,0,0.308945520885074
"37",0,0.494848395485686,0,0.0948093862461542
"38",0,0.622974198503689,0,0.167506046242149
"39",0,0.440229863698857,0,0.188044814976976
"40",0,0.402310230053969,0,0.127600652448066
"41",0,0.579626772974807,0,0.227466300352156
"42",0,2.03592792021637,0,0.839862516010197
"43",0,2.17201229839365,0,1.23929555610766
"44",0,0.492922966754269,0,0.10712276597865
"45",0,0.443529776229843,0,0.158918208242401
"46",0,0.527564425366181,0,0.32087518805386
"47",0,0.664317570667631,0,0.213600675342478
"48",0,0.460363693838445,0,0.156554955852996
"49",0,3.18943746891603,0,1.92277875295441
"50",0,0.330777813432313,0,0.121865353649641
"51",0,1.18722404915425,0,0.422300457578015
"52",0,0.37724065848912,0,0.174067332080332
"53",0,0.795769068811955,0,0.263963155546761
"54",0,0.863339853220875,0,0.336320493268159
"55",0,0.553907035422482,0,0.155246476254197
"56",0,0.476633445976947,0,0.171839741585242
"57",0,0.651216854892283,0,0.285026385284391
"58",0,1.48221732156325,0,0.951567255431897
"59",0,0.41216393402466,0,0.178550081705247
"60",0,0.572612990239706,0,0.264873270310789
"61",0,0.417545862632498,0,0.253323537282218
"62",0,1.42630060477561,0,0.542768466808386
"63",0,0.729456137622749,0,0.286427040397974
"64",0,0.874130237470113,0,0.357883139908843
"65",0,0.601042880695053,0,0.238894832116965
"66",0,0.241508409836299,0,0.0844471115808564
"67",0,0.525471016570343,0,0.266851873294335
"68",0,0.674139093746454,0,0.334971776397563
"69",0,0.611680009489975,0,0.245034626232497
