"","Max_life_dim0","Max_life_dim1","Max_life_dim2"
"1",3731.59455013275,319.014513015747,138.925173282623
"2",3731.59455013275,319.014513015747,138.925173282623
"3",3731.59455013275,319.014513015747,138.925173282623
"4",3731.59455013275,319.014513015747,138.925173282623
"5",3731.59455013275,319.014513015747,138.925173282623
"6",3731.59455013275,319.014513015747,138.925173282623
"7",3731.59455013275,319.014513015747,138.925173282623
"8",3731.59455013275,319.014513015747,138.925173282623
"9",3731.59455013275,319.014513015747,138.925173282623
"10",3731.59455013275,319.014513015747,138.925173282623
"11",3731.59455013275,319.014513015747,138.925173282623
"12",3731.59455013275,319.014513015747,138.925173282623
"13",3731.59455013275,319.014513015747,138.925173282623
"14",3731.59455013275,319.014513015747,138.925173282623
"15",3731.59455013275,319.014513015747,138.925173282623
"16",3731.59455013275,319.014513015747,138.925173282623
"17",3731.59455013275,319.014513015747,138.925173282623
"18",3731.59455013275,319.014513015747,138.925173282623
"19",3731.59455013275,319.014513015747,138.925173282623
"20",3731.59455013275,319.014513015747,138.925173282623
"21",3731.59455013275,319.014513015747,138.925173282623
"22",3731.59455013275,319.014513015747,138.925173282623
"23",3731.59455013275,319.014513015747,138.925173282623
"24",3731.59455013275,319.014513015747,138.925173282623
"25",3731.59455013275,319.014513015747,138.925173282623
"26",3731.59455013275,319.014513015747,138.925173282623
"27",3731.59455013275,319.014513015747,138.925173282623
"28",3731.59455013275,319.014513015747,138.925173282623
"29",3731.59455013275,319.014513015747,138.925173282623
"30",3731.59455013275,319.014513015747,138.925173282623
"31",3731.59455013275,319.014513015747,138.925173282623
"32",3731.59455013275,319.014513015747,138.925173282623
"33",3731.59455013275,319.014513015747,138.925173282623
"34",3731.59455013275,319.014513015747,138.925173282623
"35",3731.59455013275,319.014513015747,138.925173282623
"36",3731.59455013275,319.014513015747,138.925173282623
"37",3731.59455013275,319.014513015747,138.925173282623
"38",3731.59455013275,319.014513015747,138.925173282623
"39",3731.59455013275,319.014513015747,138.925173282623
"40",3731.59455013275,319.014513015747,138.925173282623
"41",3731.59455013275,319.014513015747,138.925173282623
"42",3731.59455013275,319.014513015747,138.925173282623
"43",3731.59455013275,319.014513015747,138.925173282623
"44",3731.59455013275,319.014513015747,138.925173282623
"45",3731.59455013275,319.014513015747,138.925173282623
"46",3731.59455013275,319.014513015747,138.925173282623
"47",3731.59455013275,319.014513015747,138.925173282623
"48",3731.59455013275,319.014513015747,138.925173282623
"49",3731.59455013275,319.014513015747,138.925173282623
"50",3731.59455013275,319.014513015747,138.925173282623
"51",3731.59455013275,319.014513015747,138.925173282623
"52",3731.59455013275,319.014513015747,138.925173282623
"53",3731.59455013275,319.014513015747,138.925173282623
"54",3731.59455013275,319.014513015747,138.925173282623
"55",3731.59455013275,319.014513015747,138.925173282623
"56",3731.59455013275,319.014513015747,138.925173282623
"57",3731.59455013275,319.014513015747,138.925173282623
"58",3731.59455013275,319.014513015747,138.925173282623
"59",3731.59455013275,319.014513015747,138.925173282623
"60",3731.59455013275,319.014513015747,138.925173282623
"61",3731.59455013275,319.014513015747,138.925173282623
"62",3731.59455013275,319.014513015747,138.925173282623
"63",3731.59455013275,319.014513015747,138.925173282623
"64",3731.59455013275,319.014513015747,138.925173282623
"65",3731.59455013275,319.014513015747,138.925173282623
"66",3731.59455013275,319.014513015747,138.925173282623
"67",3731.59455013275,319.014513015747,138.925173282623
"68",3731.59455013275,319.014513015747,138.925173282623
"69",3731.59455013275,319.014513015747,138.925173282623
"70",3731.59455013275,319.014513015747,138.925173282623
"71",3731.59455013275,319.014513015747,138.925173282623
"72",3731.59455013275,319.014513015747,138.925173282623
"73",3731.59455013275,319.014513015747,138.925173282623
"74",3731.59455013275,319.014513015747,138.925173282623
"75",3731.59455013275,319.014513015747,138.925173282623
"76",3731.59455013275,319.014513015747,138.925173282623
"77",3731.59455013275,319.014513015747,138.925173282623
"78",3731.59455013275,319.014513015747,138.925173282623
"79",3731.59455013275,319.014513015747,138.925173282623
"80",3731.59455013275,319.014513015747,138.925173282623
"81",3731.59455013275,319.014513015747,138.925173282623
"82",3731.59455013275,319.014513015747,138.925173282623
"83",3731.59455013275,319.014513015747,138.925173282623
"84",3731.59455013275,319.014513015747,138.925173282623
"85",3731.59455013275,319.014513015747,138.925173282623
"86",3731.59455013275,319.014513015747,138.925173282623
"87",3731.59455013275,319.014513015747,138.925173282623
"88",3731.59455013275,319.014513015747,138.925173282623
"89",3731.59455013275,319.014513015747,138.925173282623
"90",3731.59455013275,319.014513015747,138.925173282623
"91",3731.59455013275,319.014513015747,138.925173282623
"92",3731.59455013275,319.014513015747,138.925173282623
"93",3731.59455013275,319.014513015747,138.925173282623
"94",3731.59455013275,319.014513015747,138.925173282623
"95",3731.59455013275,319.014513015747,138.925173282623
"96",3731.59455013275,319.014513015747,138.925173282623
"97",3731.59455013275,319.014513015747,138.925173282623
"98",3731.59455013275,319.014513015747,138.925173282623
"99",3731.59455013275,319.014513015747,138.925173282623
"100",3731.59455013275,319.014513015747,138.925173282623
"101",3731.59455013275,319.014513015747,138.925173282623
"102",3731.59455013275,319.014513015747,138.925173282623
"103",3731.59455013275,319.014513015747,138.925173282623
"104",3731.59455013275,319.014513015747,138.925173282623
"105",3731.59455013275,319.014513015747,138.925173282623
"106",3731.59455013275,319.014513015747,138.925173282623
"107",3731.59455013275,319.014513015747,138.925173282623
"108",3731.59455013275,319.014513015747,138.925173282623
"109",3731.59455013275,319.014513015747,138.925173282623
"110",3731.59455013275,319.014513015747,138.925173282623
"111",3731.59455013275,319.014513015747,138.925173282623
"112",3731.59455013275,319.014513015747,138.925173282623
"113",3731.59455013275,319.014513015747,138.925173282623
"114",3731.59455013275,319.014513015747,138.925173282623
"115",3731.59455013275,319.014513015747,138.925173282623
"116",3731.59455013275,319.014513015747,138.925173282623
"117",3731.59455013275,319.014513015747,138.925173282623
"118",3731.59455013275,319.014513015747,138.925173282623
"119",3731.59455013275,319.014513015747,138.925173282623
"120",3731.59455013275,319.014513015747,138.925173282623
"121",3731.59455013275,319.014513015747,138.925173282623
"122",3731.59455013275,319.014513015747,138.925173282623
"123",3731.59455013275,319.014513015747,138.925173282623
"124",3731.59455013275,319.014513015747,138.925173282623
"125",3731.59455013275,319.014513015747,138.925173282623
"126",3731.59455013275,319.014513015747,138.925173282623
"127",3731.59455013275,319.014513015747,138.925173282623
"128",3731.59455013275,319.014513015747,138.925173282623
"129",3731.59455013275,319.014513015747,138.925173282623
"130",3731.59455013275,319.014513015747,138.925173282623
"131",3731.59455013275,319.014513015747,138.925173282623
"132",3731.59455013275,319.014513015747,138.925173282623
"133",3731.59455013275,319.014513015747,138.925173282623
"134",3731.59455013275,319.014513015747,138.925173282623
"135",3731.59455013275,319.014513015747,138.925173282623
"136",3731.59455013275,319.014513015747,138.925173282623
"137",3731.59455013275,319.014513015747,138.925173282623
"138",3731.59455013275,319.014513015747,138.925173282623
"139",3731.59455013275,319.014513015747,138.925173282623
"140",3731.59455013275,319.014513015747,138.925173282623
"141",3731.59455013275,319.014513015747,138.925173282623
"142",3731.59455013275,319.014513015747,138.925173282623
"143",3731.59455013275,319.014513015747,138.925173282623
"144",3731.59455013275,319.014513015747,138.925173282623
"145",3731.59455013275,319.014513015747,138.925173282623
"146",3731.59455013275,319.014513015747,138.925173282623
"147",3731.59455013275,319.014513015747,138.925173282623
"148",3731.59455013275,319.014513015747,138.925173282623
"149",3731.59455013275,319.014513015747,138.925173282623
"150",3731.59455013275,319.014513015747,138.925173282623
"151",3731.59455013275,319.014513015747,138.925173282623
"152",3731.59455013275,319.014513015747,138.925173282623
"153",3731.59455013275,319.014513015747,138.925173282623
"154",3731.59455013275,319.014513015747,138.925173282623
"155",3731.59455013275,319.014513015747,138.925173282623
"156",3731.59455013275,319.014513015747,138.925173282623
"157",3731.59455013275,319.014513015747,138.925173282623
"158",3731.59455013275,319.014513015747,138.925173282623
"159",3731.59455013275,319.014513015747,138.925173282623
"160",3731.59455013275,319.014513015747,138.925173282623
"161",3731.59455013275,319.014513015747,138.925173282623
"162",3731.59455013275,319.014513015747,138.925173282623
"163",3731.59455013275,319.014513015747,138.925173282623
"164",3731.59455013275,319.014513015747,138.925173282623
"165",3731.59455013275,319.014513015747,138.925173282623
"166",3731.59455013275,319.014513015747,138.925173282623
"167",3731.59455013275,319.014513015747,138.925173282623
"168",3731.59455013275,319.014513015747,138.925173282623
"169",3731.59455013275,319.014513015747,138.925173282623
"170",3731.59455013275,319.014513015747,138.925173282623
"171",3731.59455013275,319.014513015747,138.925173282623
"172",3731.59455013275,319.014513015747,138.925173282623
"173",3731.59455013275,319.014513015747,138.925173282623
"174",3731.59455013275,319.014513015747,138.925173282623
"175",3731.59455013275,319.014513015747,138.925173282623
"176",3731.59455013275,319.014513015747,138.925173282623
"177",3731.59455013275,319.014513015747,138.925173282623
"178",3731.59455013275,319.014513015747,138.925173282623
"179",3731.59455013275,319.014513015747,138.925173282623
"180",3731.59455013275,319.014513015747,138.925173282623
"181",3731.59455013275,319.014513015747,138.925173282623
"182",3731.59455013275,319.014513015747,138.925173282623
"183",3731.59455013275,319.014513015747,138.925173282623
"184",3731.59455013275,319.014513015747,138.925173282623
"185",3731.59455013275,319.014513015747,138.925173282623
"186",3731.59455013275,319.014513015747,138.925173282623
"187",3731.59455013275,319.014513015747,138.925173282623
"188",3731.59455013275,319.014513015747,138.925173282623
"189",3731.59455013275,319.014513015747,138.925173282623
"190",3731.59455013275,319.014513015747,138.925173282623
"191",3731.59455013275,319.014513015747,138.925173282623
"192",3731.59455013275,319.014513015747,138.925173282623
"193",3731.59455013275,319.014513015747,138.925173282623
"194",3731.59455013275,319.014513015747,138.925173282623
"195",3731.59455013275,319.014513015747,138.925173282623
"196",3731.59455013275,319.014513015747,138.925173282623
"197",3731.59455013275,319.014513015747,138.925173282623
"198",3731.59455013275,319.014513015747,138.925173282623
"199",3731.59455013275,319.014513015747,138.925173282623
"200",3731.59455013275,319.014513015747,138.925173282623
"201",3731.59455013275,319.014513015747,138.925173282623
"202",3731.59455013275,319.014513015747,138.925173282623
"203",3731.59455013275,319.014513015747,138.925173282623
"204",3731.59455013275,319.014513015747,138.925173282623
"205",3731.59455013275,319.014513015747,138.925173282623
"206",3731.59455013275,319.014513015747,138.925173282623
"207",3731.59455013275,319.014513015747,138.925173282623
"208",3731.59455013275,319.014513015747,138.925173282623
"209",3731.59455013275,319.014513015747,138.925173282623
"210",3731.59455013275,319.014513015747,138.925173282623
"211",3731.59455013275,319.014513015747,138.925173282623
"212",3731.59455013275,319.014513015747,138.925173282623
"213",3731.59455013275,319.014513015747,138.925173282623
"214",3731.59455013275,319.014513015747,138.925173282623
"215",3731.59455013275,319.014513015747,138.925173282623
"216",3731.59455013275,319.014513015747,138.925173282623
"217",3731.59455013275,319.014513015747,138.925173282623
"218",3731.59455013275,319.014513015747,138.925173282623
"219",3731.59455013275,319.014513015747,138.925173282623
"220",3731.59455013275,319.014513015747,138.925173282623
"221",3731.59455013275,319.014513015747,138.925173282623
"222",3731.59455013275,319.014513015747,138.925173282623
"223",3731.59455013275,319.014513015747,138.925173282623
"224",3731.59455013275,319.014513015747,138.925173282623
"225",3731.59455013275,319.014513015747,138.925173282623
"226",3731.59455013275,319.014513015747,138.925173282623
"227",3731.59455013275,319.014513015747,138.925173282623
"228",3731.59455013275,319.014513015747,138.925173282623
"229",3731.59455013275,319.014513015747,138.925173282623
"230",3731.59455013275,319.014513015747,138.925173282623
"231",3731.59455013275,319.014513015747,138.925173282623
"232",3731.59455013275,319.014513015747,138.925173282623
"233",3731.59455013275,319.014513015747,138.925173282623
"234",3731.59455013275,319.014513015747,138.925173282623
"235",3731.59455013275,319.014513015747,138.925173282623
"236",3731.59455013275,319.014513015747,138.925173282623
"237",3731.59455013275,319.014513015747,138.925173282623
"238",3731.59455013275,319.014513015747,138.925173282623
"239",3731.59455013275,319.014513015747,138.925173282623
"240",3731.59455013275,319.014513015747,138.925173282623
"241",3731.59455013275,319.014513015747,138.925173282623
"242",3731.59455013275,319.014513015747,138.925173282623
"243",3731.59455013275,319.014513015747,138.925173282623
"244",3731.59455013275,319.014513015747,138.925173282623
"245",3731.59455013275,319.014513015747,138.925173282623
"246",3731.59455013275,319.014513015747,138.925173282623
"247",3731.59455013275,319.014513015747,138.925173282623
"248",3731.59455013275,319.014513015747,138.925173282623
"249",3731.59455013275,319.014513015747,138.925173282623
"250",3731.59455013275,319.014513015747,138.925173282623
"251",3731.59455013275,319.014513015747,138.925173282623
