"","kurt.birth.dim1","kurt.birth.dim2"
"1",-0.259195239694652,0.65558909764583
"2",-0.700217099285806,-1.83904309979372
"3",0.566843784940037,1.28482458268106
"4",0.140203384735841,-2.03056937930165
"5",-0.365416432811087,-0.538197876085023
"6",2.01164788276806,0.787484448747566
"7",2.91635678240993,2.23943712868781
"8",0.232568755714506,0.707078420259887
"9",0.0638038965156254,-0.7857417007486
"10",-0.443745854934016,-0.0115141121612135
"11",0.734731633781013,-0.132374531564458
"12",0.199427978544455,1.62142070157193
"13",0.322109910156415,-3.04758888910276
"14",2.4096709896807,1.63663916115058
"15",0.37461971047131,-1.83814383052947e-05
"16",-0.715020411231383,0.368844868314383
"17",3.84043659747502,0.478087431772621
"18",0.764771241713997,1.23900154115564
"19",2.15864496237666,2.15056939428974
"20",0.430875286287116,-0.712221466606428
"21",1.62886076975168,1.02035030889716
"22",5.97017001832282,-0.705150651399909
"23",2.19674252390865,0.7324029100788
"24",-0.00508937971828746,0.771550575112078
"25",0.491136231956204,1.71079689816487
"26",1.66899068309061,0.0171563614205828
"27",-0.583357698723545,-0.100031932438092
"28",1.60747133404533,0.717866035225408
"29",0.633854271524651,0.871157958055107
"30",0.122001662106173,0.313205176061222
"31",0.415222188368579,1.8847664147043
"32",-0.471340885523092,-0.307414101450217
"33",-0.333216787037003,-1.24178168510257
"34",0.0797475842139767,0.212859688184208
"35",1.52831618400227,1.4179322687488
"36",-0.420598031128451,-1.88261198290021
"37",0.488465724061289,-0.0296973165843059
"38",0.216845726824228,-0.250278362160328
"39",-0.0824638541064475,1.0816535428291
"40",1.74409726292118,-0.901424297554207
"41",0.434392903810749,0.639974334246364
"42",0.0701012385414263,-0.216286363284492
"43",2.79879240164339,1.57547206635962
"44",1.23643766438764,1.19138668578988
"45",0.027223593562834,-0.726029955139322
"46",0.965698701890305,0.927755823320184
"47",0.402811810276558,0.17808746636324
"48",-0.0722207939001466,-0.374051503047677
"49",1.27785589698591,2.9407297362415
"50",0.449482779678865,-2.20383161366169
"51",0.790163910269044,-1.70156875716088
"52",-0.390829054753318,-2.82416729640159
"53",-0.832700495781362,-0.254426639469509
"54",1.17405704661286,1.77335810300445
"55",0.0138772010267052,-0.750349715227565
"56",-0.310444224582132,-0.835001703649764
"57",-0.130549428737929,-1.39710590335884
"58",1.22165356018548,1.61915696831513
"59",1.36078968312177,-0.599724023422094
"60",-0.0441224661275523,1.20050252879475
"61",-0.596854876901324,-1.08647181645576
"62",2.87379785109463,0.903521617687623
"63",0.205943231169016,0.642420402242223
"64",-0.463000718061279,0.334967223352245
"65",0.588868159781398,0.124153628314757
"66",0.580720982292465,2.27031447556991
"67",0.536997725323323,-1.50688054765772
"68",-0.0770031434952137,0.723031806246699
"69",-0.445459862812203,-0.128854126801783
"70",0.417377284333973,1.82177989383868
"71",2.52822870140448,3.04809694710337
"72",0.622388007015958,-1.9196350686264
"73",2.17185045438236,2.30285996114719
"74",-0.032104642133606,-0.687167345549436
"75",0.422719220123669,-0.495768407868354
"76",-0.15971452020626,0.239472794705655
"77",0.47218109162773,-1.32126639883468
"78",0.329220551440837,-0.365951550370431
"79",0.612633994410517,-0.142140533275851
"80",2.41542832368029,3.00629658343597
"81",1.24894685967141,2.86842999542247
"82",-0.0314060470277602,0.455824591132992
"83",0.728192292984952,-0.368149327330554
"84",0.201916731220187,-2.48013937644177
"85",0.419385378553095,1.71197237278499
"86",1.18023365611171,1.90623928192375
"87",-0.0608106005837898,-3.21261852290228
"88",0.949018046437209,2.00250497761877
"89",0.302940575169935,0.133495824630085
"90",1.75582451574326,1.94123870403562
"91",0.105671376666531,1.53530359928261
"92",0.0692421938922876,1.17587892734245
"93",0.208791859895246,-0.275425031359176
"94",0.17487237541902,-0.0107875310815793
"95",0.338169670242797,0.117345740151569
"96",0.722474621295978,-0.713328800175392
"97",0.51633787690049,0.190131121843348
"98",3.14215384237725,0.5173729031551
"99",1.42042987274787,1.28933459864
"100",1.97930277767591,0.913807512181424
"101",0.584111463423002,0.195661338243598
"102",1.15512947173316,0.982575281107327
"103",0.416827904192429,-0.862751328881381
"104",-0.341332331366683,-0.622678209734379
"105",-0.18067376956325,-0.69269907665364
"106",1.49986393802544,1.29075047361892
"107",0.160014423659557,-2.66192534420834
"108",3.04446553887185,0.0932437930090178
"109",-0.0580959934090994,-2.02330698216325
"110",4.65781788989639,2.354335973046
"111",1.60099075318587,1.143651547742
"112",1.16109722412722,-1.00332236948898
"113",-0.751485692117792,-0.387864071068649
"114",1.90609363992701,-0.639248141445519
"115",0.743217459804246,-0.703795063743664
"116",0.359091404944622,1.01979773270731
"117",0.169600537794565,-2.41943490170437
"118",-0.477583574109729,-0.334774598293885
"119",0.324705273453259,0.532421442120433
"120",2.31698103671224,2.17747118658324
"121",0.324099393604011,0.133372855089978
"122",0.0358751823030048,-1.40672617442382
"123",1.42684753993611,-0.408154889204607
"124",0.366247578942926,-0.662333256479781
"125",2.14075168232204,-0.573208488776258
"126",1.92881590213538,0.627321596760994
"127",0.454313509769126,1.45975263778719
"128",1.13418547349395,1.05931757712408
"129",-0.548479100648948,0.483136960125212
"130",-0.0366678916119335,-0.0384527539903494
"131",2.35548448233235,-0.240484709740023
"132",0.896693549812745,4.56072069615937
"133",0.761203380409145,1.1030262697968
"134",0.126813975731728,-0.135281806522547
"135",1.073518875982,0.825895905233
"136",3.8768238808464,-0.808394088689737
"137",-0.439627163641596,-0.510920345896902
"138",-0.320671751071469,0.29626126371626
"139",0.35499993708915,0.352782769729412
"140",1.04109059510119,1.85473600740938
"141",1.87317478748044,2.04818126621868
"142",-0.0780307732700226,0.750405246815771
"143",-0.102828166874532,0.108638657423749
"144",3.8690212215782,1.50842988709824
"145",1.58219678807573,0.31631839837288
"146",3.70644878020022,2.22530027561077
"147",2.7053036286393,-0.142724516242424
"148",-0.123970124131744,-0.144548877373077
"149",0.338264260983679,-0.867473328712434
"150",1.28904044058016,2.35467745498442
"151",1.26717217208099,0.908135426705237
"152",0.147741020643472,-0.964474081767246
"153",0.425584785985211,2.190880492414
"154",0.375348921944545,-0.507369239425573
"155",0.394460684239973,-2.51831911766833
"156",-0.184550129730792,0.0173248538820489
"157",0.0424410488727434,-0.750206525584018
"158",0.915173554468356,1.30852684925221
"159",-0.533837321325294,0.0105609254668433
"160",0.109551029839043,0.198949186820878
"161",0.23083083047233,-0.487939950277577
"162",-0.0922536218683597,-1.16686224667155
"163",0.134779701467691,0.218918247930368
"164",2.63844383752611,0.536966779000952
"165",2.31224181287406,3.39939538364804
"166",0.653223670459762,0.619939471917693
"167",-0.320111911109791,0.311011509263475
"168",-0.475695480447111,-2.51233911960135
"169",-0.115277310741559,-1.55588591266049e-15
"170",-0.0657132654026182,2.9645121758221
"171",0.0515620217901258,-0.0657455230638923
"172",-0.254781913715912,-0.975789147434419
"173",0.103481150499572,1.54757985812842
"174",0.061419041247424,-3.18921843536622
"175",0.160410008768732,-0.923680477269456
"176",1.06010107436183,0.399103392454789
"177",-0.209695506509843,NA
"178",1.3260634130001,-0.455600565528174
"179",0.84957081213397,0.631211587497182
"180",-0.137847096258353,-1.94629858669692
"181",-0.860073250205251,-0.295238951946817
"182",-0.0951101378314565,-0.974034739290838
"183",0.245505280426466,-1.02004727805998
"184",1.39433882622095,-2.483844252308
"185",0.881621276239842,-1.1664218505663
"186",0.213828052460159,-0.513652798395529
"187",0.416846880198056,0.140620466358751
"188",0.383660519021223,1.20860353722802
"189",3.23317393063915,-1.03651321094025
"190",-0.316444834878334,-0.657032677160362
"191",2.63708575947315,0.982807729155124
"192",0.612468218580807,-0.793012404460916
"193",0.511872361410477,-0.79035243878557
"194",0.810133942128041,0.723207058098211
"195",0.0620791038186479,-0.200559043440429
"196",-0.230603656720783,0.0248582989497202
"197",0.126766525986054,-0.532564565709938
"198",2.31909779112299,1.18102574659504
"199",2.27034523177248,0.582353111596623
"200",-0.644763409891759,-1.15042878234635
"201",-0.329026181292128,-1.12804143653755
"202",0.555712560152773,1.14448258581529
"203",1.34054105530975,2.93309008580559
"204",0.973675133007093,0.967638338923902
"205",1.12901916542083,-0.206156249630856
"206",1.27459258072172,-0.566847802274712
"207",2.33130476191537,1.86759800260876
"208",-0.535727432338575,-0.230500961511109
"209",1.29687619194022,-1.49032319921092
"210",0.399707107138799,0.442972333651101
"211",-0.382557543457656,-0.809072907730598
"212",-0.204256299935148,-1.07590645112983
"213",0.927473346787418,0.0223836446111201
"214",-0.532267155257352,-1.66604260568216
"215",-0.46797352347281,-1.64027125067096
"216",2.78686492674291,3.1683795264038
"217",-0.285378005861523,0.536286908375072
"218",1.03998705814841,-0.0761082169031578
"219",1.17481776394704,3.44110463064951
"220",0.101825203189106,-1.8919007635982
"221",-0.807038720944363,-1.15340522638566
"222",2.48294273595678,3.39684071302396
"223",-0.651860035947485,-1.08514194410516
"224",-0.0760844021715146,-2.07826025428453
"225",0.26163216129397,-1.3148357577014
"226",-0.0649613559562162,0.166297526040965
"227",0.38978492437461,1.85664807155775
"228",-1.06757726040254,-0.182187014560066
"229",-0.0282491156856206,-0.450197394894258
"230",-0.454384478616767,0.270062456462638
"231",0.437051496821308,-0.816604710474328
"232",0.423128404195446,0.650737295101722
"233",0.825714860260211,0.58046892403415
"234",3.24391150377899,-0.60031326932429
"235",0.857173096963475,2.50845629785956
"236",1.62981593902499,0.202854771470926
"237",-0.302634427141167,2.29310907242123
"238",-0.950742965359069,-1.52700791437142
"239",-0.282618927621009,-1.40669133838805
"240",0.0104888753262574,-0.728867209531529
"241",-0.364118050906266,-1.31486035398122
"242",1.65735418467345,1.56260420087268
"243",3.34974399192254,0.158852091183416
"244",0.361793150748307,-1.23434965933454
"245",-0.94523855645709,1.06842269309475
"246",0.684076407177724,2.22402248189334
"247",-0.810563307369812,-0.518878232197302
"248",1.6654512597814,1.00932598329456
"249",0.175457347765008,-0.231854628615961
"250",-0.297357982735574,-1.28172472297385
"251",-0.148283885875947,1.28204630613935
"252",-0.40572141191681,-1.40232431906759
"253",0.691772279663928,2.13718477404269
"254",2.66493328952523,2.07112110090782
"255",-0.266565819597524,-1.26617392493851
"256",0.819376333953971,-0.629619240545595
"257",-0.202111493573342,-0.186972041963824
"258",-0.126839701445756,-0.561738584575492
"259",-0.347532791156738,0.762402208674171
"260",0.832822525641834,1.16906235484715
"261",-0.367911967443485,-0.219949912033875
"262",1.83803857434604,2.45168036418912
"263",0.900668858258907,0.14135205212736
"264",0.86946531205737,0.865857573712788
"265",2.25982109853164,1.16980412650624
"266",0.172101973219839,-2.45427789900593
"267",-0.00851941819012772,-1.97217201104585
"268",1.61479420589438,2.4489501948249
"269",-0.0171436838523999,-0.73253171965888
"270",0.646047034163327,-0.713215412748472
"271",1.10205867542961,1.30513205533247
"272",0.768987878660496,0.541875596194985
"273",1.86624032083519,2.25091449800124
"274",-1.19298367731222,-0.498838961129251
"275",0.690299793807044,0.975035469754841
"276",0.315204348827002,0.0300598845221128
"277",-0.95374335875613,-1.22245135292346
"278",0.251714853694779,1.13416313911897
"279",0.165023347129845,0.458324020083922
"280",1.15288688540688,1.52087794396003
"281",0.79792368476623,1.40432488599433
"282",0.0836780061972503,-4.29069871459902
"283",-0.190373285757642,-0.550352177585546
"284",-0.702377684592655,-0.437018124571375
"285",0.848769510781664,0.896837526053054
"286",-0.31480924775503,0.893963031333649
"287",0.615137128266783,0.377810987169144
"288",0.543108582175008,-0.704172308041653
"289",-0.191220991332626,-0.717361470866901
"290",-0.179262235809475,0.748740689927926
"291",0.0946882130275393,1.8078486086653
"292",1.74147592548877,-0.226925138541073
