"","V1","V2"
"1",0.827347840723381,0.798777560212213
"2",0.895761812319886,0.753089271403454
"3",0.847379286414299,0.797810365768632
"4",0.874138526568845,0.779643992159726
"5",1.07543879329316,0.679451414210958
"6",0.855611698069898,0.798546950177509
"7",0.843799710121145,0.801649285027699
"8",0.857035158155615,0.777608593802005
"9",0.881794339153038,0.777522439752331
"10",0.829822915065972,0.811960160521044
"11",0.87755844946718,0.782915042296252
"12",0.850535050622384,0.780804145574704
"13",1.01953459148415,0.705078562935825
"14",1.12899842335203,0.662307638163192
"15",0.876316166953762,0.784367364500932
"16",0.88887776622274,0.762900751186073
"17",0.864255864969331,0.789389269732084
"18",1.56794437089125,0.47550980263252
"19",0.853796109030649,0.776023260891537
"20",0.85740347408902,0.796952618926689
"21",0.840975764699865,0.806662247140941
"22",0.876428333659266,0.763537429413629
"23",0.807653032696215,0.816174687736259
"24",0.947685017513321,0.726376738951543
"25",0.885011460028895,0.765232877051591
"26",1.28173979861164,0.607199264619903
"27",0.807379718216889,0.811298419295017
"28",1.16357309655004,0.630178154594996
"29",0.994460226410733,0.705947442227227
"30",0.816998774452874,0.806730273557735
"31",0.830642293526714,0.808110421740963
"32",1.27699314236611,0.612403334989078
"33",0.850216256796087,0.786421220171846
"34",0.863870341600495,0.773167754681879
"35",1.04787891314409,0.687531926977604
"36",0.867144031159314,0.769984156695726
"37",0.847876704407225,0.803332220349975
"38",2.38698914700995,0.403085495190351
"39",0.825389847872993,0.803088778449237
"40",0.90161722296062,0.74930118406535
"41",0.865007583840349,0.792204957510927
"42",2.14057485804232,0.398436735461524
"43",1.02637702428696,0.681210948516663
"44",1.17651350888976,0.618829005200109
"45",0.877689077871611,0.773878034100027
"46",0.834411008308273,0.808144322561624
"47",0.835033944425249,0.800501443952235
"48",0.823820533011878,0.813729353759881
"49",0.851346713873239,0.798137670695556
"50",0.804918403999333,0.818771159754593
"51",0.830580202249509,0.801383174506545
"52",0.938666745375717,0.741116817254516
"53",1.54566090655009,0.496974890210061
"54",2.04775108436611,0.435562097537513
"55",0.829558445495744,0.81075993343948
"56",0.836561864812078,0.804433081952626
"57",0.850414380811034,0.785783902557363
"58",0.823392962512021,0.804934148734437
"59",0.824820926753654,0.814320525103817
"60",2.54222521230397,0.305666698191578
"61",0.859137875824751,0.796287994465454
"62",0.810037192073769,0.813661835573617
"63",1.01230012933364,0.691596797737383
"64",0.865313706813761,0.773863801493236
"65",0.836984098094978,0.808309049943966
"66",0.996520008809494,0.719452298671469
"67",0.880942208164334,0.765777939590992
"68",0.827970561701768,0.809006875214646
"69",0.817888010740891,0.815630917995111
"70",0.821674086961386,0.802258363824249
"71",1.36961183215066,0.555405285123319
"72",0.814721935294767,0.808610841868822
"73",0.864342373256619,0.776587313830529
"74",0.844167610033995,0.803247594003088
"75",0.817629980728169,0.80802841469695
"76",1.74174397202829,0.449862567239232
"77",0.929864030186894,0.745222576269516
"78",0.856017689831771,0.788318377619985
"79",1.21821493151506,0.631189155602441
"80",0.855110336652049,0.781589677167484
"81",0.938383391427155,0.741365006531532
"82",0.817650738286142,0.808908306637948
"83",0.876465768864219,0.784223948650548
"84",0.896160776776975,0.764291809796276
"85",0.858355328795079,0.778854616602176
"86",0.80839770949075,0.813364901931733
"87",0.868528122480756,0.770738149776701
"88",0.843154288368051,0.796790755263371
"89",0.828116395984283,0.810016170025366
"90",0.945629874082465,0.726420023708696
"91",0.865194017669949,0.791032957982859
"92",0.804041331767901,0.818208043037884
"93",0.846225781267269,0.802301984202662
"94",0.844534902456054,0.803071451646441
"95",1.05430295207962,0.693513798709539
