"","kurt.birth.dim0","kurt.birth.dim1","kurt.birth.dim2"
"51",0,2.61878397450714,2.2757136949451
"52",0,4.21166200308628,5.40107636683788
"53",0,4.21930799512222,2.28677272997878
"54",0,4.5193895581563,1.47264688599922
"55",0,7.32198118180265,9.46250165743206
"56",0,3.9409842203026,2.25437125976393
"57",0,6.68610998736407,7.90838784144772
"58",0,14.3192984156011,3.8039633363599
"59",0,1.77418770441055,6.23127445703041
"60",0,1.74640329868037,2.66499576828174
"61",0,2.42916696828055,2.68246758430359
"62",0,2.02665444055095,1.16789048115309
"63",0,4.1597826276889,3.50190671721432
"64",0,9.78133303638691,6.33728726525597
"65",0,7.71627118888413,1.98704518453959
"66",0,2.85206296723422,1.68322916511317
"67",0,11.4723932270565,9.54527121616266
"68",0,2.9803290103683,3.66876325697861
"69",0,1.49561092782091,4.92983563155529
"70",0,500,900
"71",0,1.83945637857474,1.64342739021772
"72",0,1.97726393071276,1.91552810278497
"73",0,15.6577520422605,9.41485438958139
"74",0,3.71119557421623,14.8788947898613
"75",0,10.3041516711655,3.48659393840337
"76",0,5.40107121057799,4.26901410951358
"77",0,2.44372990075895,3.28060013824409
"78",0,2.1767665212309,7.38267337032779
"79",0,2.9081060492291,3.72848370517894
"80",0,3.35886023918163,2.09421173648345
"81",0,2.01217755226653,1.70320224571435
"82",0,2.20769690481656,1.78214325795735
"83",0,3.34151256918318,1.81015099316042
"84",0,2.19756142307011,2.60071589975591
"85",0,4.25057380350513,64.7808444399981
"86",0,2.44128268710949,6.92372177706003
"87",0,3.49613928938971,7.68729562173887
"88",0,3.57621694228712,2.04137650725533
"89",0,2.5471155214474,11.5867263390902
"90",0,3.03487679957091,4.50052985124568
"91",0,2.05033555513125,15.5774889820913
"92",0,4.03748363826474,15.2559463582133
"93",0,4.25124716181547,10.8346103127687
"94",0,5.19220651629625,4.70664042856517
"95",0,2.00333148511564,4.30469614002467
"96",0,11.9566104831957,2.85453391495005
"97",0,1.57197703520987,5.05133142152409
"98",0,1.63993013116822,7.44147803059921
"99",0,4.55515018594048,4.11749488616791
"100",0,13.0352101534733,56.8814895271643
"101",0,3.22426886281936,5.06280207035935
"102",0,2.54811190524524,6.72964774382669
"103",0,5.53450111510755,20.8300163545185
"104",0,6.07584968646271,2.93667392168164
"105",0,2.48136991664355,4.53424409008541
"106",0,6.85640576879114,4.06268506775933
"107",0,4.84479771313488,2.35683963337945
"108",0,2.08251171892956,5.4082299127349
"109",0,4.6779932622782,2.6608782196663
"110",0,1.57036009367749,1.5
"111",0,16.459307584243,4.06602112595658
"112",0,2.79335712319471,2.37214989098446
"113",0,1.79667389535249,3.06054826335204
"114",0,1.4844606561923,15.4634828364383
"115",0,2.40638057453671,3.92840801946388
"116",0,3.67613306426597,3.93072439288442
"117",0,2.0844847690911,7.50939918249628
"118",0,1.68011077783319,20.3425574165243
"119",0,3.67317197579652,1.88301540928299
"120",0,3.48541651431482,4.8862146872942
"121",0,2.52342840824054,1.27514232967839
"122",0,2.08850502606419,5.17862261443725
"123",0,2.45037310295666,4.17964534843323
"124",0,3.6651927478652,2.64648604461799
"125",0,7.47443831927436,11.3131424956133
"126",0,3.49080449122032,5.18459810889176
"127",0,3.58876020413972,5.91645023829953
"128",0,3.97648302294709,15.4151741380448
"129",0,22.3322139025581,57.7111408280862
"130",0,1.89491862863553,34.2469593929476
"131",0,3.20930695397699,5.55463328886083
"132",0,2.83243090794083,5.98204455495536
"133",0,3.77110761176215,42.7828259672204
"134",0,11.8809090066495,25.0461770754566
"135",0,3.05316005753565,2.82837670563134
"136",0,2.50434795387539,6.79524067995334
"137",0,14.8338513166163,39.21307894535
"138",0,4.54588566946806,2.27580735567593
"139",0,3.97831595984776,9.21890013968889
"140",0,3.38525557184922,2.09823615027345
"141",0,2.16647026900963,3.23720210912259
"142",0,2.75742532069037,2.86776764824007
"143",0,2.12558826352422,21.3487622815037
"144",0,2.24574454053294,2.6628429720747
"145",0,2.56614915062996,1.56592524039763
"146",0,3.51773531722313,1.33705026940903
"147",0,26.1246076589462,48.3352908602566
"148",0,4.04573631487399,12.242423362972
"149",0,2.86924571135757,1.87260116213287
"150",0,2.22113372429004,2.25430926990092
"151",0,1.51486810825955,28.298663875648
"152",0,4.57868740446753,12.7519602107649
"153",0,5.02606555090028,11.993578235558
"154",0,1.679660800949,13.9194706993084
"155",0,5.52555538228432,1.78114169160524
"156",0,3.84038779053148,14.7233861417178
"157",0,4.18489496173308,15.6269969764288
"158",0,13.6753958672176,16.6498354521015
"159",0,3.55103189622264,4.53615504806069
"160",0,2.51449650582594,3.27317357565797
"161",0,1.56431597778074,5.40256466711006
"162",0,1.65547651801116,1.42590832115942
"163",0,7.45414096212138,19.5648264764391
"164",0,5.86285540008587,2.36735480982112
"165",0,2.90071078499833,7.84297680760061
"166",0,2.57634686992861,1.9041105601553
"167",0,2.59921476237885,4.90805451906304
"168",0,1.84703286597538,1.19597025623042
"169",0,3.74074533289963,4.93874912072414
"170",0,7.96163578845895,14.7431529353525
"171",0,3.73143410855617,4.78544839829551
"172",0,2.20239548189701,2.0220466599116
"173",0,11.6470077229063,2.30782998405406
"174",0,4.45231716191594,9.57224479196296
"175",0,16.3221462212994,2.23546185369981
"176",0,2.48389447818926,3.4193508013804
"177",0,2.49393056192586,2.79981852073249
"178",0,4.45535841432115,4.61663857008643
"179",0,1.63664403676802,2.5642394946133
"180",0,1.94948597165469,13.6574311441847
"181",0,1.8718016149425,3.70239521956366
"182",0,2.06724537404359,3.344889409719
"183",0,8.15429653893793,13.074235319105
"184",0,3.07399379077362,9.31350012369658
"185",0,24.8672751069707,2.75602509586863
"186",0,1.52250326027437,1.09378934394368
"187",0,3.31337816144539,3.52898276132501
"188",0,1.43407924324469,18.0632303598819
"189",0,1.88547787577556,1.0567570440726
"190",0,126.393900971919,32.4936787531478
"191",0,5.81261578131084,12.251574842318
"192",0,7.07300322266904,2.32301170323178
"193",0,3.1635867348519,2.19374419739326
"194",0,11.5299636826797,2.05921291764763
"195",0,7.38093234256353,2.16666011596432
"196",0,15.5286519820001,3.36151729119423
"197",0,2.90101010900501,1.96393257298299
"198",0,4.69878185034155,9.66354781133075
"199",0,2.44327286559623,2.33280078193218
"200",0,1.52142181236016,21.7662000944764
"201",0,3.25638368272889,5.53558733710915
"202",0,2.20341694526058,5.76245377558929
"203",0,3.39931561359778,2.88292411467201
"204",0,4.34949953310244,300
"205",0,3.49897104573096,4.36567449154668
"206",0,2.33022003070317,1.50510302836271
"207",0,7.16756107202485,6.95317644555936
"208",0,3.16935175074959,12.2798652423932
"209",0,14.9415821289833,4.39545068734771
"210",0,1.81152898899539,2.52195063426875
"211",0,8.5867052747888,2.56656627007093
"212",0,5.48978440816969,10.7079159278414
"213",0,2.97451688514913,3.14891794051744
"214",0,2.4534399955938,4.41546866140198
"215",0,1.68081922328984,5.18721480007826
"216",0,3.52793481696485,5.47390638978285
"217",0,14.4264033156645,23.470769725696
"218",0,5.44957426504346,5.0848520962085
"219",0,6.01565272194526,5.98421720111796
"220",0,9.46649063886968,24.0866265141648
"221",0,2.07534464863959,3.82492273114286
"222",0,8.03620754660077,2.70738138953004
"223",0,7.65566325506637,4.39595082869101
"224",0,2.37631523879333,9.39618791041366
"225",0,3.85936738737987,6.6275241512573
"226",0,7.11143099422682,14.0411433511126
"227",0,1.62897874798368,2.66741451582024
"228",0,2.12973543987434,3.07125635022449
"229",0,14.1422562924495,2.46126622251732
"230",0,4.7180054775418,25.9275280751837
"231",0,1.83003736253399,13.0696510902677
"232",0,3.40951702905108,3.17827835287025
"233",0,1.56214935973286,3.14669558010416
"234",0,4.2576490442498,4.2822023845217
"235",0,6.52055404560336,3.08193709189063
"236",0,2.28109507212578,4.56043149225197
"237",0,3.04336868773734,2.75202089123142
"238",0,3.46804243251514,4.46290769043932
"239",0,5.33197787185176,6.61926036678989
"240",0,10.187319247064,10.0657468948041
"241",0,2.09304838006378,3.0235138235345
"242",0,1.89038645893935,2.65545940623166
"243",0,3.4657090329797,15.0205182219962
"244",0,29.8259173287004,6.93418273634796
"245",0,7.33900988038981,2.88990110330634
"246",0,3.97818045452657,3.26896726633799
"247",0,1.90852514292588,2.89775024463877
"248",0,18.4777385929793,16.5924520685371
"249",0,9.61326524455016,3.55341083532707
"250",0,2.59085214759913,4.02154007288974
"251",0,1.91070745814358,1.46191753374804
"252",0,5.09951193968123,6.15171933396163
"253",0,2.90099146074662,1.66388440122044
"254",0,1.60040828456353,2.32820857856038
"255",0,1.82825576705011,2.58790197285087
"256",0,6.10161901905105,15.0683954979875
"257",0,4.82013840591319,4.13669743626997
"258",0,2.39078316930622,300
"259",0,1.99622161003893,33.0130311382674
"260",0,3.1026607876542,2.77016277102119
"261",0,3.29481988440163,6.8588154773261
"262",0,2.69801779252233,3.20288245918913
"263",0,1.63316423065532,15.5135458588749
"264",0,8.27776061848144,9.15660202702597
"265",0,3.06504911977847,4.02424707849046
"266",0,1.67000471724741,1.30279522779976
"267",0,4.0678797487014,2.79762540146842
"268",0,500,900
"269",0,4.32335604747227,3.90407399278909
"270",0,2.04514380384399,1.5
"271",0,1.93295317589954,4.30563066275331
"272",0,2.73213651967258,5.48848676882041
"273",0,1.9366180568634,1.73427220613659
"274",0,1.64484348972181,5.0723127837443
"275",0,2.57184927923754,6.68826893917512
"276",0,2.00524470392767,2.4987303395099
"277",0,32.5010511064749,2.58520361581496
"278",0,2.98766585487458,2.02696626512286
"279",0,13.7359565940141,94.5019890657323
"280",0,3.8969641434559,9.28950210131355
"281",0,3.01632925942806,2.40123746747633
"282",0,2.92789658664044,2.33600607863818
"283",0,1.90179221771435,12.3929509477683
"284",0,3.13417981939419,1.5
"285",0,1.23671842408402,2.2290990527285
"286",0,1.66286687313068,1.26508902370415
"287",0,3.23051718139576,12.8098418634754
"288",0,1.63450840649244,5.04126195306973
"289",0,1.95784553617325,1.41728610090994
"290",0,6.10407118191872,4.51821970740765
"291",0,12.6814988826311,5.78850178228807
"292",0,1.69856273693005,7.93882170585643
"293",0,2.904425186466,3.93184551812529
"294",0,2.25024170140144,12.139030284913
"295",0,2.11649888863169,3.66415373940302
"296",0,4.29049174226542,15.3941392474185
"297",0,5.41741754836494,3.47459544627119
"298",0,2.32682330621376,2.93200772559137
"299",0,4.43162552519433,1
"300",0,2.80318079165535,8.24517179480851
"301",0,3.423406829012,2.00023846459753
"302",0,9.02629401504898,2.12373720188432
"303",0,3.85722178474011,5.23448340042447
"304",0,1.37665064283423,5.74618922978499
"305",0,16.8088595535745,2.02350024416147
"306",0,1.87801888768148,3.08171272097092
"307",0,1.95294296826025,14.6019202415693
"308",0,2.1041988192655,1.90851220380433
"309",0,1.50970831425328,5.8371388587229
"310",0,14.9190473173022,28.1162889174977
"311",0,8.70801830631667,16.5602645357381
"312",0,2.08504123595969,9.50578188843312
"313",0,1.69124429028497,1.57549860586148
"314",0,2.70670198595487,3.26369394415963
"315",0,1.95627144090764,2.55609657954318
"316",0,31.2680112874207,6.25578367103867
"317",0,2.3083535752386,1.83342403850996
"318",0,2.16316245066069,13.3880229719246
"319",0,15.2729465442018,4.05673117577822
"320",0,2.46280706947039,2.35868953329688
"321",0,2.420408235867,4.83195617073623
"322",0,1.78526461386636,9.68407657479967
"323",0,7.27777064368301,4.23465287280199
"324",0,2.79562298745087,2.53431478255193
"325",0,3.39200298093256,1.30500397532523
"326",0,2.90314163007108,1.94102475242955
"327",0,2.80618299163171,3.08716984058913
"328",0,1.22562459125999,4.51113174053445
"329",0,1.67951620316363,6.90559100655985
"330",0,2.87731255315908,2.08572529195952
"331",0,2.08076347980967,2.9454580926783
"332",0,22.4775029220521,5.54264692736173
"333",0,15.7011223330466,8.23098917309005
"334",0,4.38803806082081,8.6481539979296
"335",0,1.68272174960399,4.27310115266467
"336",0,4.11029168073618,16.1332965998429
"337",0,4.38409092230292,5.12980702757777
"338",0,1.55399268738548,2.29914078889885
"339",0,2.53923263120843,3.2154481301361
"340",0,4.68278354266918,11.9283157124347
"341",0,6.10811997267091,3.80699201260602
"342",0,2.47011076083234,3.21468991979402
"343",0,2.24972483217274,4.07375441954579
"344",0,1.49477625834301,1.62036763049199
"345",0,3.21522063268882,13.4107111670818
"346",0,1.26839394533255,300
"347",0,22.9822642566383,29.1181357208896
"348",0,3.8940013928787,3.91288761890232
"349",0,7.78871696436246,6.94096747097328
"350",0,1.49002488453798,6.24418229863088
"351",0,10.9355456293086,3.6657148067824
"352",0,2.45426358663696,3.49279091673334
"353",0,5.56937959448295,2.24649236332428
"354",0,3.15344352472963,2.53703654359404
"355",0,6.06563802847297,3.15174551909622
"356",0,31.5702081718965,3.58782157302136
"357",0,5.31599955343161,14.2279534749222
"358",0,1.5981614030745,6.53956226201723
"359",0,1.68468272691214,5.99151755550106
"360",0,3.62026194679111,2.04177773792103
"361",0,6.0989996137877,3.09824039142032
"362",0,2.02710045334988,1.26477348595747
"363",0,4.70763059052898,5.14557524535366
"364",0,2.69603200127907,2.17993443825226
"365",0,1.83891260396089,11.461629016335
"366",0,2.24138565134969,6.26930356802723
"367",0,5.1649169531489,1.24567908830145
"368",0,7.94904828013239,28.4610269851764
"369",0,11.5305255241746,27.5967108645839
"370",0,3.07109590250162,2.04674859437576
"371",0,6.44560422620909,32.0969182136452
"372",0,3.18383918560195,3.23402137797946
"373",0,2.50209992287676,1.44168605306967
"374",0,5.82836696501196,2.08704134652421
"375",0,2.61235430892172,4.67240363914197
"376",0,36.0528334996184,234.532829420114
"377",0,2.32293008121129,6.03662380435828
"378",0,4.21843605188043,3.86592011324499
"379",0,4.47118615283855,3.3060625245966
"380",0,3.68500452163081,7.13129124704912
"381",0,1.66663109857125,2.01228749525354
"382",0,3.94263117752243,3.69007067305474
"383",0,1.34297907137039,14.3307379424022
"384",0,1.46174851175021,8.93612229453262
"385",0,2.11788653044085,7.66183060792799
"386",0,2.15693017224239,5.08490033752291
"387",0,2.83056754863199,4.71513874246653
"388",0,2.06560281126674,8.47447505823986
"389",0,7.16566231342555,4.09210582675345
"390",0,17.9546275696407,11.0275357416153
"391",0,3.2413296154093,12.3805586727699
"392",0,2.93557351332673,2.51329282074761
"393",0,21.1042530869312,2.04425970666213
"394",0,1.99130242118944,2.73210653078496
"395",0,3.00083919769782,2.94641670771341
"396",0,4.28007752221524,2.73428820750074
"397",0,20.6385978797447,2.36422100615961
"398",0,1.3873244720424,29.094664854687
"399",0,6.84853429373788,3.51031389208573
"400",0,35.5958388163725,2.99994592892458
"401",0,3.17781668849163,2.53984307531082
"402",0,2.35933270991662,2.69517758702549
"403",0,28.2745315670161,34.1403820970945
"404",0,2.52284135873423,6.06276939635346
"405",0,6.54072578936606,1.99291179407988
"406",0,2.60699798644786,2.99997738673873
"407",0,3.29516825650193,4.97516711579194
"408",0,3.67296789570022,300
"409",0,2.37986083393535,6.36405459687474
"410",0,2.1377291124571,2.8064085661053
"411",0,4.55787102739683,6.10192386020398
"412",0,17.2246511288304,140.18758505874
"413",0,2.15012753509263,2.09277422316445
"414",0,3.349645705645,3.99984374596367
"415",0,2.43874690290028,1.88175603330661
"416",0,2.07856114956676,2.28665368598731
"417",0,4.57272755085247,4.03881639618333
"418",0,2.45164741941446,4.66578752701724
"419",0,1.50642955273533,6.97633755591371
"420",0,2.72981195642341,18.920156765426
"421",0,500,900
"422",0,2.92024087623301,30.4663364948352
"423",0,8.63615739845926,14.9009013894749
"424",0,8.7697861322316,3.61551243915792
"425",0,3.44785331115425,8.80110339068187
"426",0,2.35676272488373,2.32357913846918
"427",0,4.68956760380451,3.15827342111477
"428",0,2.55320414557722,1.4923470780344
"429",0,11.0317492627735,13.1985237862872
"430",0,2.17145110037674,1.51667236928133
"431",0,2.44964795835166,3.58593141060143
"432",0,8.38006159921693,9.9795465009001
"433",0,2.17627937802953,5.81997246789291
"434",0,2.24804131275166,2.34995741483282
"435",0,1.37418660745839,4.5871077289586
"436",0,2.13724284620021,3.85094436203067
"437",0,10.1822458050296,2.28036142615019
"438",0,1.91511411933438,9.40739472923626
"439",0,4.47220258904643,3.87239279857065
"440",0,2.03344097254732,7.71670711800507
"441",0,4.53928507604537,8.32470499497277
"442",0,3.12648338047923,2.42680114647156
"443",0,3.6938189299397,1.31822729802852
"444",0,4.24263864040079,3.32247147154413
"445",0,1.94643859303769,1.5289018844803
"446",0,2.62159137625735,2.58476294615478
"447",0,2.87248360165151,6.44183583189658
"448",0,1.63555781788856,12.5629463809609
"449",0,1.96437509221743,4.53837658199955
"450",0,1.55740298253535,33.1714099721614
"451",0,500,900
"452",0,2.6082153701275,4.08406909371707
"453",0,7.97018660169493,23.9184065524514
"454",0,4.66933986416525,10.9480806780576
"455",0,11.5677733020534,26.3517545210344
"456",0,5.50403093304735,12.5504155225201
"457",0,2.0526265352019,11.7111163424071
"458",0,4.07463935145948,13.4437186484005
"459",0,3.49605937000126,5.22342962202104
"460",0,8.75257472295227,32.188005422212
"461",0,1.60846499562482,1.26931904714882
"462",0,2.01378027827667,2.10525262784029
"463",0,3.90458723881426,1.19257948609457
"464",0,1.47497398875908,4.68587567480574
"465",0,29.6171537982833,5.1650028654809
"466",0,2.79405802217751,3.21006285199449
"467",0,3.12862404034216,11.4462580879077
"468",0,2.56295110848464,2.30897574324077
"469",0,1.5788334701688,5.68621206409068
"470",0,2.55116108641906,11.8946176675705
"471",0,3.22635406670232,1.08083384877127
"472",0,1.88170528395019,3.72341654856171
"473",0,2.93212537398101,2.91857746749201
"474",0,8.25121853950185,10.67938759012
"475",0,2.13391111719726,4.81309222537515
"476",0,1.67473266287415,3.82000838778126
"477",0,3.17524289944703,2.84232115291418
"478",0,14.3214195582228,2.72142528298936
"479",0,1.73643158120804,5.5449428866998
"480",0,19.4149979211901,21.9176977843416
"481",0,1.42042340455459,1.89945638925304
"482",0,2.28971871045457,2.33650531735511
"483",0,15.9220391097392,56.7787532876868
"484",0,2.6915094974871,3.67585201836625
"485",0,2.28822822224651,4.61111877750751
"486",0,4.84785172580003,4.41552175008703
"487",0,3.89209599962463,4.8993999165295
"488",0,88.6490808891221,20.7197489449679
"489",0,10.3029198105752,32.3511105908137
"490",0,68.3471529253754,50.627998659076
"491",0,8.40149007689076,3.44720120023967
"492",0,2.49470368515774,4.59672507145785
"493",0,3.04333328180809,9.99016015721821
"494",0,2.68047267835024,3.7364205850026
"495",0,2.39553713288937,3.27892893988152
"496",0,8.62674145165972,5.17191149402433
"497",0,1.37277715607296,2.32407894836412
"498",0,1.34311288424863,12.5420923142039
"499",0,3.73912228419619,4.48560137813723
"500",0,4.24214631511269,1.95035734333277
"501",0,2.64769707397222,5.49455896877234
"502",0,2.27087152448015,3.40793087404398
"503",0,1.40683450077106,2.46371357423186
"504",0,3.458359604128,3.16879648633555
"505",0,4.2025251041579,4.98151412833281
"506",0,5.30090318027428,7.54298553194427
"507",0,4.73375269895277,4.67936377674853
"508",0,2.32134622594437,4.58147824217784
"509",0,2.93439904360801,4.63542826474886
"510",0,4.14479513631155,27.2598275283552
"511",0,2.19739077514646,30.1515452114877
"512",0,3.42351778237209,1.50372188996966
"513",0,2.95104470278438,1.33443146281646
"514",0,2.74860166347412,2.42361089435649
"515",0,10.061554656386,11.2182730977175
"516",0,1.63239064530549,2.63046392769267
"517",0,2.41960125957813,2.99495404421359
"518",0,3.73615586835251,1.63044478237342
"519",0,8.80956478220688,5.89172738535462
"520",0,2.64988175612795,2.83263874879492
"521",0,1.93549072739363,2.78321155910263
"522",0,1.7875758159676,2.06485746822551
"523",0,7.91584256291178,18.2663165915042
"524",0,2.25904779108117,2.95100150163939
"525",0,1.30719635693251,1.88495889556862
"526",0,2.10899529880962,1.77487051137442
"527",0,1.28811268805015,58.6898173556022
"528",0,7.83767488030332,4.48638441206998
"529",0,1.35583528764696,4.09013670953346
"530",0,12.7612220930055,35.7920945536828
"531",0,2.72426827773186,10.0016674387378
"532",0,7.28170089763014,38.0214086694275
"533",0,2.44445388497364,2.66457111288582
"534",0,10.8638899316114,24.0705029298394
"535",0,2.05488984157744,1.907652075316
"536",0,2.80768623020836,1.17600820132873
"537",0,2.29710252828933,2.12838400648829
"538",0,2.66830619730047,8.24916115198816
"539",0,3.3913241956683,4.41478582481334
"540",0,2.84286710542899,3.72057811458417
"541",0,134.275776463931,243.375120289929
"542",0,2.50054557888035,5.1729476871295
"543",0,2.65920938629269,2.68812086679076
"544",0,4.04935320807313,2.53224703583578
"545",0,2.87054249077904,3.06410704139288
"546",0,250.269907749069,26.9193042945126
"547",0,4.56747225909804,4.63337496021296
"548",0,2.65281146277623,2.25102003734753
"549",0,16.8724911650981,8.91579167980525
"550",0,3.66362223758064,5.02162029682451
"551",0,2.11586429986089,3.54755005419126
"552",0,1.74774124277854,3.04116753112205
"553",0,48.5136424084871,7.0947312945791
"554",0,2.34458856778689,1.1308999339634
"555",0,5.30693658747496,6.85553337863319
"556",0,3.02703588902211,14.6044263549465
"557",0,3.36489869833174,3.45645740643738
"558",0,4.3901203195442,2.28767158253915
"559",0,3.82102609684857,6.35102648886069
"560",0,18.086036068988,48.3042509167789
"561",0,3.99738155095379,1.73772238267688
"562",0,3.04240522274041,11.7019932180437
"563",0,15.2319136965746,7.73003394838754
"564",0,6.33410335327957,2.59144632217063
"565",0,1.52473898799841,1.71031567886812
"566",0,21.1946717226934,15.7691801887787
"567",0,2.64563500532735,8.43057505940969
"568",0,17.0166961330713,2.08561622607692
"569",0,1.78343255729749,2.82238083217937
"570",0,2.37214860535376,1
"571",0,2.56332905239978,5.45216619971282
"572",0,1.42585445400469,7.4494440129957
"573",0,8.66324952976236,11.3193125126968
"574",0,2.72649516101019,8.15131930908988
"575",0,2.46208216910285,4.91197093196812
"576",0,31.088295826111,3.55660698178853
"577",0,6.95478695555481,5.55680919704081
"578",0,3.10632489151492,6.35606644420401
"579",0,2.62609899692264,2.30359629219293
"580",0,2.48226451331287,6.23318795223217
"581",0,3.19299647203806,4.41231156965165
"582",0,1.3705615927979,1.5
"583",0,8.12972963742271,11.2772965245685
"584",0,3.44935880113721,8.38013928214137
"585",0,3.98484020319946,35.9245319871585
"586",0,3.50802800648558,3.00879560602981
"587",0,3.19943401366197,14.573175246719
"588",0,2.65162942287606,39.3031328379473
"589",0,10.9901510310325,22.1129765859283
"590",0,2.83926578868843,5.45134191274409
"591",0,12.5065672837885,9.65375689474695
"592",0,3.06566285160103,6.12406742338262
"593",0,52.5233691516765,1.08761382641425
"594",0,7.11101308433517,4.16964927356053
"595",0,2.16808696070135,2.46884508460826
"596",0,2.40717600771941,2.52872829009144
"597",0,1.46490221525138,5.99765789464445
"598",0,7.08183412239859,1.96225721539765
"599",0,1.45649892807023,4.1138045050023
"600",0,6.20127488421421,2.40508961832624
"601",0,122.183547911614,3.76715293086817
"602",0,3.85605168715762,5.40114602118321
"603",0,1.65504379698594,3.28959503956391
"604",0,8.26292325755886,11.499129864935
"605",0,17.8735184609967,1.41004446305591
"606",0,1.80286305476039,6.46198722688069
"607",0,1.53711725525043,2.33197755905103
"608",0,2.7234341876251,2.66892734144928
"609",0,1.8535940223862,7.93213200994518
"610",0,1.61473250636318,1.88577352880587
"611",0,2.56714792036557,5.52439806298543
"612",0,32.5592152750619,61.6038377055384
"613",0,2.36326376891765,3.2974839646312
"614",0,1.75790937828889,4.19496616130289
"615",0,4.83732504702062,5.64837260301046
"616",0,7.32195866352803,5.09808652541257
"617",0,2.21921664243309,2.89957114498324
"618",0,2.11268501149863,1.73604154863473
"619",0,1.94684177488071,1.87609087634862
"620",0,1.87666848707963,1.93915760255099
"621",0,1.89872684731674,3.81031539992648
"622",0,4.53325268234576,47.0067243991748
"623",0,2.43201956264802,1.0509803100069
"624",0,5.21695869846326,300
"625",0,3.71115626590805,2.0276007716618
"626",0,3.59240914456451,4.90226078520686
"627",0,1.68778824645167,1.5
"628",0,2.35936669828485,2.74664833879225
"629",0,5.76196268299019,3.25515032021298
"630",0,2.50230739289193,3.58850115220206
"631",0,2.8549954104633,6.50111763497342
"632",0,2.48242947603826,1.61480219822952
"633",0,1.83614133864105,6.98572771042716
"634",0,5.90999003806583,2.26396252323919
"635",0,2.95608292767309,3.20003735812228
"636",0,6.9887027923212,10.789281313004
"637",0,2.83875368115064,1.99315248956652
"638",0,3.56687613612359,3.31000181397973
"639",0,2.01475033311433,5.62191249700597
"640",0,1.81692377447851,4.24066296515479
"641",0,5.14580577219082,19.9077119830195
"642",0,4.36125359478287,3.63879933927513
"643",0,10.5665693236274,16.381548320037
"644",0,7.62376315476876,5.51236726984892
"645",0,4.4774813577301,32.8051505300289
"646",0,4.81787063264312,10.3865145468298
"647",0,2.29472934317212,51.4980155107862
"648",0,3.67483785828089,2.21405588288273
"649",0,3.31906144639814,2.00438184664652
"650",0,1.71375578665273,4.0122809781723
"651",0,10.5247128309976,18.4323928306282
"652",0,4.23514779096139,3.73819041632595
"653",0,3.62323011601365,2.10746022164043
"654",0,15.4246697726486,13.0447689965886
"655",0,2.55265054539522,7.22868287988371
"656",0,2.14855939822504,3.80362365911775
"657",0,2.63551764647278,3.66441538110984
"658",0,3.2187893218645,2.48643446121662
"659",0,4.49781615615064,7.65885330524933
"660",0,5.08976948792739,20.5351841813044
"661",0,2.82393455829046,13.0747884911359
"662",0,2.75044858921946,5.56005865418236
"663",0,6.81876501204681,2.5833198527818
"664",0,1.97751730659503,6.70862121452058
"665",0,4.64171651116339,5.80347160612261
"666",0,17.5985192319996,15.875893329441
"667",0,1.95580152609136,3.91273827317478
"668",0,3.30029676871796,5.50101945531828
"669",0,1.17032486442221,1.2391779529257
"670",0,2.13135875632229,9.05194376259311
