"","kurt.death.dim0","kurt.death.dim0.1","kurt.death.dim1"
"88",2.23568989344921,4.17565605074812,2.00523768090413
"89",5.5286218558375,2.57964033548689,13.2522404375308
"90",1.98410944843903,3.27396799826762,4.40028682636576
"91",3.36137847927849,2.07472174144343,14.7792984655959
"92",3.31239724501139,4.98425331667383,14.1458351975216
"93",3.9047686523717,4.34927440872883,10.8367079740941
"94",1.95405297784077,5.1582138021535,4.70112182583699
"95",2.97292777544421,2.35369467827096,4.29342078207276
"96",3.56215125588959,11.4700003585807,2.82437469859079
"97",4.49675645166776,1.66972386384385,4.62526825015166
"98",2.00698347830501,1.55779157858835,7.46175832657721
"99",4.88866480678461,4.26104092020983,4.11327439055464
"100",2.45951722627708,12.0731753141104,56.313477783396
"101",2.86196633408057,4.06509856584773,5.7730048289138
"102",5.58033044890001,2.57722572720048,6.83174967443844
"103",2.2145087454514,5.5260086667797,20.9276072607754
"104",3.43605563398843,5.79877581804347,2.90367066738192
"105",2.38834622339811,2.77685966599578,4.36573551808431
"106",3.70106345225592,6.51802074065257,4.06052966447053
"107",2.25072383932152,5.30506333816283,2.53894343405396
"108",2.54845307577609,2.03355741101353,5.40081520217187
"109",3.17648708927167,4.29667015673339,2.99300652751843
"110",4.47928527515087,1.56258433445598,1.5
"111",4.62104525016646,16.6625048844204,3.97995763337446
"112",3.35228000049068,2.46889615959379,2.38323136525042
"113",3.08607246887406,1.81003408135167,4.76608192475672
"114",3.36201188263729,1.49809581863082,15.8649529580805
"115",2.67189067314356,2.35481086578057,3.82713021190869
"116",2.39505238126323,3.89527102036422,3.86847503426566
"117",2.12834194069694,2.16048359561102,7.39066580079506
"118",5.05363949871438,1.52501794111107,15.3075415694277
"119",3.70843786754057,1.94053486965741,1.87800693919077
"120",2.81705391120667,3.82966510710786,5.25527533425643
"121",3.50458230302604,2.45522720419711,1.28416011949633
"122",6.58041332996593,3.32467940398741,5.5701854252919
"123",4.92980196949248,2.31285563400267,4.21514467425435
"124",2.40655916961294,3.66754109104379,2.58604256740872
"125",2.34851709642575,7.43622631083878,10.3768246235645
"126",2.92650687582349,3.40583858452858,5.20878025328871
"127",2.5462712897418,3.61316922650287,5.96437973440718
"128",3.69531967965223,3.64198678469866,18.9312871100109
"129",3.23985813964746,21.3699457941886,57.3155654992106
"130",7.09145079842999,1.85617121387858,35.6445734887408
"131",2.4708588876836,4.79876141199859,5.59392990515238
"132",2.01579196674928,3.60377404671313,5.35425758478497
"133",3.18324464475414,4.1642277889181,42.8926649484438
"134",3.17386858126998,11.7842141078531,23.7083584287315
"135",3.38543568488781,2.93165855773535,2.89004995034993
"136",3.38991446374708,2.85321640699518,6.7909435909691
"137",3.2178352943384,14.8231025920956,39.2973050733525
"138",3.88739681131379,4.38666273404137,2.37600681043452
"139",6.18190471025261,3.49290336874731,9.44042818124942
"140",3.64414762925342,2.97570621855921,2.33222703402008
"141",3.38437355431377,2.76146541258179,3.61060077118353
"142",3.09060645713729,3.72126426476035,2.69142860615192
"143",2.21919068194899,2.1852586899845,20.5726994881687
"144",1.84331772709532,2.02224219904297,2.72466085804043
"145",2.62230763060878,2.47848758418838,1.49959112893196
"146",2.21040688502501,3.23283056928139,1.37825096864311
"147",3.77607528593465,25.087120348747,48.3284142764743
"148",3.01385771963062,4.3554892337721,12.0205104167417
"149",2.30663743992219,2.93987179711709,1.81577461879724
"150",2.10356152072568,2.09320507983919,2.24902078768143
"151",2.43667154458302,1.61321656092175,29.1315882976558
"152",5.99262070359568,4.4448350207248,13.9859755914968
"153",2.66121437687832,4.66935647680679,10.8755415226569
"154",4.57594637608591,1.6922798898489,13.7558095454318
"155",1.95572520281004,5.29749976836886,1.83673247915968
"156",3.47106968050797,3.90224786591987,14.5837532591381
"157",1.83358887336388,4.44387230036658,15.5515868235595
"158",2.91041675722857,12.9785631973209,16.3000733274254
"159",3.18915719440891,3.42589558175104,4.54876446079883
"160",2.56560513283128,2.82889597497062,3.40101935516907
"161",3.33200253985133,1.55571864975934,5.34968558636087
"162",5.69807075839862,1.51808438020006,1.60350488139365
"163",4.17369485114879,7.23316105809176,19.258416884148
"164",2.71329937459525,5.86754824965903,2.37309497262139
"165",3.37658426343616,3.21035052285185,7.25855678237853
"166",3.26802629112229,2.74630463315567,2.00017300575346
"167",2.58241729258494,2.70436863280775,4.80175701139231
"168",11.2771733937541,1.90796752790419,1.19066808280071
"169",2.87000979951096,4.05339271040904,5.93403393154198
"170",1.80809514402092,7.10795076806434,14.5997374553522
"171",3.11422403223058,3.97537862928538,5.10196397586957
"172",2.19070932553331,2.13687469380117,2.16407132779182
"173",3.29302012901582,11.2375863867835,2.30719674096871
"174",2.43678899438443,4.59595525254959,9.48263576150461
"175",4.76868552750212,15.7632048722611,2.21606332116649
"176",2.80848860768925,2.93824034099583,3.42803548485175
"177",2.02891253073783,2.30827653630978,3.02965890000196
"178",2.47898505355992,4.62877948366078,4.45357118297895
"179",4.41570898975513,1.66215867459157,2.55730953947368
"180",4.98707732213801,2.22116385966807,13.6110495808255
"181",3.43741416683179,1.74300920671946,3.6743466775669
"182",2.28993363908957,1.9632027137895,3.36488126188511
"183",6.70433038090208,7.6442322790156,12.9211078128802
"184",3.46443848427425,2.97703686742813,9.17468278743321
"185",2.94711337610489,27.7706013272613,2.76926280923067
"186",2.62049495245394,1.46465751708472,1.0887470404207
"187",2.09007630926353,3.73306800319636,3.2119927123772
"188",4.84674110764601,1.38497790167691,18.3299905704786
"189",3.03613128447809,1.82365187902166,1.05124539173219
"190",6.6449073136889,176.576866839997,32.439853115262
"191",2.52536277291269,6.16474043686877,12.6333693666758
"192",20.5233093386166,6.56244338251236,2.324627058668
"193",3.51998594666182,3.56920364087986,2.24735178154392
"194",3.45048085229029,10.9420216034435,2.05544456140864
"195",4.64478427916661,7.58124513389805,2.02524095617327
"196",7.2856732129862,15.2486131857351,3.70676359971688
"197",3.09177926030341,2.69734023402478,1.9511634831727
"198",3.10762432839951,4.9436724463726,9.14063872572238
"199",2.09104494953433,2.25570610066717,2.33348976110224
"200",3.33062270471993,1.45528006279444,21.5845139848091
"201",2.86092107191273,3.19875562208545,5.37831996415319
"202",3.5316950501387,2.73924289062427,6.26805284244247
"203",8.36674817826499,3.22445139346145,2.9288993524196
"204",3.15554362096386,3.91053567845034,400
"205",3.14567669973757,3.453697128109,4.56441185484347
"206",2.20203561087304,2.22398452576951,1.06299938970518
"207",2.18940413352814,6.68936428587742,6.95598488627665
"208",3.54397671835184,3.08866676321226,11.4241543127601
"209",2.40054428795075,14.1657995575107,4.25057396518295
"210",3.43632086627325,1.7595071724013,2.5499023861803
"211",6.9385142545535,8.34316424706663,2.58273023744667
"212",3.63799883218388,5.22472604846264,10.7354081974674
"213",2.51563045235725,2.98584709693273,2.99158172518082
"214",2.49376664327431,2.36742589196963,4.47011875126093
"215",4.16954206835733,2.03033830017435,5.26539705287394
"216",2.54042901103463,3.15753315440465,5.46204291847326
"217",8.41016867716023,14.3222783485411,23.4417754955305
"218",2.41196304897491,5.77689327746149,4.95783608409635
"219",3.39681041387602,5.92786816535102,5.83065143203728
"220",3.32430265879314,8.97829445303085,23.6613228508016
"221",4.14869518131103,2.32192777737014,3.98524387274961
"222",6.45009948411062,7.78199709757484,2.76616883466932
"223",5.71155262319001,7.44628505050025,4.35945212937629
"224",2.76869594689782,2.16329269906178,9.58853572494985
"225",1.74033867148662,4.10555615569949,7.13776268215036
"226",8.80862542926241,7.34655445664801,13.5828709272845
"227",4.02466139802184,1.59250146505669,2.86306858174502
"228",2.3937039097761,2.26263070647936,3.02476817017193
"229",14.670911334961,10.2770255975169,2.46945294650586
"230",6.11037855321535,4.65734759816418,25.9364882959869
"231",2.66508019221135,2.19020984409724,10.4214628757726
"232",2.19713572989123,3.16842173148424,3.17126676120089
"233",4.40746317938818,1.62715127194474,3.27425546813078
"234",3.1306099143401,4.2181823478729,4.22948110855312
"235",2.68957124194878,6.2323563367214,3.03605030178148
"236",3.15399956939504,2.42722497041457,4.88820740830654
"237",1.75007623970262,2.98640986996977,2.74364959674124
"238",2.52392705932748,3.09830237149106,4.4439857534983
"239",2.29597115768378,5.31177653762262,6.64274524296048
"240",3.50027654965105,11.472012619649,10.1588588826256
"241",2.79661445665039,2.09319010370065,2.79711492547269
"242",5.16685144299368,2.30845894620042,2.82649808727073
"243",3.67851655686373,3.27567169866149,15.1926609360092
"244",7.40903092478981,29.6416671309421,6.0453490797378
"245",2.06262348174417,7.19967230723676,2.82993706713207
"246",1.77610175265085,3.47457327721047,3.32655977871404
"247",4.17003535012074,1.55135884529298,2.91546271560519
"248",6.40817043345223,17.9056110697983,17.4648035810628
"249",2.15343373170102,9.56209064707429,3.53954316827736
"250",2.23654224563838,2.79318330199077,3.70652354859197
"251",1.68801207826792,1.88615937835553,1.43476457401921
"252",4.40928886412714,6.62947603688235,6.88744887879537
"253",2.70664799235726,2.58346409732077,1.6311936462044
"254",3.06907112522166,1.62126300153983,2.2311618720558
"255",2.00695539953374,1.72641080284934,2.64838409235693
"256",3.67184859304176,6.12065269122828,15.0958541252364
"257",2.3967956770384,4.39859698635808,4.12384719147104
"258",2.76618478380785,2.24636768923248,400
"259",1.8393832387217,2.11125053763497,36.5718801384101
"260",3.65150404101832,3.1931990610323,2.39602455327486
"261",6.79043579495994,3.31976172303435,6.9070785085868
"262",1.95463056811642,2.40472815958579,3.15793506735681
"263",6.25115776575506,2.13540282934282,14.726532597109
"264",2.71126257384514,7.11673280177553,9.34853498480372
"265",6.52859571135678,3.73993585140941,4.30647929078708
"266",2.9183195457088,1.60361279045538,1.306924863802
"267",1.8651508594581,3.91953517415528,2.86056532529238
"268",4.41710072359514,3.00434652342579,1000
"269",1.8102752033005,4.22372501747469,3.79114984352757
"270",7.70289300473647,1.91893027486859,1.5
"271",3.84370017915299,2.00209552708944,4.6256152285999
"272",4.20142377173609,2.7133556430082,5.93535895335581
"273",3.03065860740861,1.85027721107121,2.16790586815631
"274",3.71215817655498,1.61886222374202,4.98118650656789
"275",5.72818234537158,2.48190845128247,6.91674701837065
"276",2.21296382948366,1.92671673899658,2.44457623062618
"277",2.00606432574773,29.1396831980666,2.60379087417102
"278",1.89771912775639,2.81613405322263,1.99402236748711
"279",2.91129465726631,13.435270071145,94.4231269129672
"280",3.57495065693546,3.83435547186971,9.81536012895683
"281",1.9656131266358,3.18640163152057,2.42022358970878
"282",2.47145811191623,2.88624582334235,2.32961308339909
"283",2.53219649946152,1.90730523710377,12.9985401049729
"284",2.64652705661619,3.10176394899955,1.5
"285",2.84431721366681,1.36705382246137,2.11881586559113
"286",3.48418947745566,1.72564054337069,1.25626121157902
"287",3.82706658033253,4.3625176030845,12.9569274340759
"288",2.1353810715603,1.55402494134825,5.17044891139311
"289",3.28196137399067,1.60298033662591,1.43268513326339
"290",4.13304262084167,4.8628961566724,4.4189624648219
"291",3.62883181134143,14.3018993032363,5.82012352504967
"292",3.14580140428956,1.60440439869526,8.0842062412127
"293",2.59486109361161,2.98151445661423,3.895780396649
"294",2.36609547596751,2.10582316348037,11.7185632086699
"295",3.24122647414305,2.19406442006866,3.71254541715109
"296",8.69815402482067,4.32434565688662,14.7609232487754
"297",3.99734287847829,4.86401487004042,3.55969350816513
"298",2.98687348938669,2.3083595809862,3.03649725412308
"299",2.65513714541504,4.50609345316054,1
"300",2.74508249963192,2.68401439813852,8.72957425385679
"301",2.0375309770732,4.09869139463076,2.44224334352345
"302",16.4733499521918,9.02562810228607,2.33098502772571
"303",2.9354848792985,3.85954789851447,5.2191350630785
"304",4.68004723958509,1.32672715203731,5.65989329312594
"305",2.71140812068024,24.1760308859682,1.98178559687674
"306",1.96501007597505,1.85270279891918,3.11716309866335
"307",2.8134821296352,1.90987033879986,14.5824714073211
"308",4.4271600269459,2.11865890928115,1.78938370648652
"309",3.87049470293364,1.43485684695504,5.67881802395995
"310",5.99826134806254,15.0131096308924,28.1159654427601
"311",3.88459771806604,8.27627737786111,16.4140501429218
"312",3.01439461764965,2.03961856248407,9.18498451424155
"313",3.54257493844198,1.66396280775959,1.58219749872745
"314",2.65672410412799,2.67458885786932,3.10068337233797
"315",1.39986806599435,1.96363409306139,2.54509491918854
"316",37.5646862763905,32.6613412314519,6.70195244070838
"317",13.9664744484552,2.75247817641662,1.84052307624804
"318",2.59827139526895,2.26388500147777,12.2949783952727
"319",4.93190310643862,13.5281323748715,4.16863940698526
"320",3.15044678204196,2.45570054113492,2.40533879615122
"321",3.06480918271756,2.2355156200902,4.97109490985672
"322",2.4299582225705,2.00935770939656,10.2954320748602
"323",10.8966267984232,7.00854769609205,4.16394278307412
"324",5.58612120189224,2.5921001508065,2.60159216784042
"325",3.08268606237526,3.20954679221719,1.43144872881281
"326",2.62845395819377,2.45890964432655,1.93985532157159
"327",2.10831265864579,2.72167818190667,3.19202773314201
"328",2.53863261396019,1.19680870718688,4.31644102557449
"329",2.34563287614085,1.61921492223112,6.93853396419402
"330",6.76526393517033,2.84049231517401,2.13953944253955
"331",2.80411642582868,1.99899687871253,2.88664788834434
"332",3.18968825746357,34.9570300349041,5.51948288799123
"333",2.22584665524994,14.5747262515433,7.99927393351632
"334",2.24541277201926,4.218628548367,8.94334249601479
"335",4.52231955519155,1.70768060038398,3.78015735714621
"336",3.73336814445023,4.03981716799625,16.2677346107949
"337",3.81569235602243,4.30956292779955,5.1960999690343
"338",5.6355073364989,1.60999056738248,2.24656899129231
"339",2.77323420227318,3.63664309074969,3.12929793634023
"340",1.62383504414657,4.90401723917641,11.6991845653267
"341",2.79492338996047,5.60892325796813,4.05174963362724
"342",5.26125055830479,2.35933679848137,3.21578207984727
"343",2.97227923264876,1.95518212413607,4.34237810051113
"344",3.70240474875044,1.4501621639229,1.61961726448955
"345",4.65919359884446,3.20839904616653,13.3020304432394
"346",4.07207950286464,1.27483782438678,400
"347",2.88297768356827,29.7179413173173,29.2592927042537
"348",8.92610317265307,2.98155086609474,3.88457501954633
"349",5.08824734120899,7.49964062073821,6.70972883418963
"350",5.54523253670618,1.48819829363271,6.08755071944139
"351",2.46713208643467,12.7984125213428,3.8401073827477
"352",3.59993467863567,2.53557897740526,3.35045509962379
"353",2.32252761335511,5.12705936284049,2.23650054284129
"354",1.85412509563205,4.03204221955659,2.48887080744428
"355",3.61355970861529,7.37174054859018,3.30397291217476
"356",4.14267971705697,25.3385192520034,3.81221536773187
"357",3.2792333140206,5.20600495588163,13.6960057733865
"358",4.60423881831647,1.7532249736087,6.56299691548628
"359",3.45783174324287,1.78562252729333,5.10694298408276
"360",2.6940306788948,4.04403948032927,1.9977502502562
"361",4.33503932325126,5.76514730478498,3.25492891943156
"362",3.3311688133159,2.00896507126448,1.25858090931448
"363",2.07477003275457,5.27556060767795,5.09023586698051
"364",2.51061226650267,2.72954719650738,2.05480489589734
"365",2.79826901782719,1.9405508980368,11.331137282757
"366",3.29535268329386,2.28142444673096,5.91296936517205
"367",5.09303388187284,6.17269461629347,1.26759521817054
"368",3.0204245269006,7.52192908671166,28.5889185444641
"369",6.12216467410468,11.0610667037117,27.6155729753529
"370",4.2112109131337,2.75110377106782,2.0068738388376
"371",6.95126943993731,6.18134650841501,32.0867390483899
"372",2.72502229320755,3.21340575653771,3.33633463120314
"373",3.34592774181639,2.47198440115701,1.46601281799212
"374",3.86588902684964,5.97212781289131,2.11093613534365
"375",2.92567669948563,2.72369651283134,4.40788493095403
"376",5.8606953339852,37.0082902336433,230.946632720635
"377",3.46012818293046,3.26528817109432,5.71048074303043
"378",4.80677816451363,5.05849650955644,4.43200834856978
"379",2.33141144899639,3.66730280994224,3.0748310094779
"380",4.21442393495452,3.83654170822197,7.5672632488463
"381",3.28444941411744,1.67698464743258,2.59563293978597
"382",6.54897574392656,3.91023124548345,3.99065496320721
"383",4.16261313591778,1.35355251390593,13.8847023388217
"384",4.87354135884562,1.43163755422469,9.00473039454587
"385",3.02202390587492,1.91742229952918,7.62737685171631
"386",2.71943684019181,2.13140575635732,5.28565310917897
"387",2.88315086425433,2.56338255667848,4.81897849676572
"388",1.90750433627093,1.98556454490606,8.76238787324457
"389",2.65433437700236,7.16636481108621,4.12377924099015
"390",3.72727678454298,17.7791136003616,11.1128683290979
"391",2.99969489116666,3.70609556553777,12.2700331509016
"392",2.69937427547655,3.29617469018211,2.54518157778064
"393",2.5233936147768,20.2923429444915,1.98004024411601
"394",1.97830544177015,1.62226453635858,2.67714662938928
"395",2.21004590189389,3.03742697707505,2.94975435456714
"396",1.39918725902326,4.00761813488167,2.79027472501887
"397",12.0972188772731,18.7004440328267,2.33404192914126
"398",3.63300274760266,1.47168968171044,27.4354012654209
"399",4.94315638948005,7.06153541152375,3.63880257498798
"400",13.4933002495457,35.6111725696334,3.09456161006183
"401",3.76804495004009,3.08713916815791,2.53200699858035
"402",1.95328798448829,2.35316006043864,2.73356679766359
"403",9.87058127255744,28.7276351336495,33.4339207980689
"404",3.30490430790234,2.2380803086128,6.20129802642274
"405",6.67823947011924,6.51889276332713,2.24704721836574
"406",2.79321864075677,2.53410925838485,2.92857624402905
"407",4.00790289767192,3.52329111554364,4.95125979327501
"408",11.0121023069836,3.629312487286,400
"409",2.07436050032416,2.44497489695964,6.33346388110627
"410",2.75152361526416,2.365145761841,2.75328946540929
"411",3.39998539985001,5.82779254487283,5.20291424681807
"412",6.17532386363281,16.2935641486597,140.388850310118
"413",2.68065631787084,2.21497588952521,2.16240468503952
"414",2.88805932530809,3.48281248687246,3.92816062576397
"415",3.53999040372135,2.36407756549803,1.94568766423984
"416",2.95334103379093,2.25263664016193,2.26887421109511
"417",4.28703616652572,6.89338019899022,4.03720670105273
"418",1.78597441382973,3.57740374697128,4.79986743591577
"419",4.62408436646778,1.42687514151478,6.86280177552557
"420",2.94793370235577,2.73904998634058,18.9964154929825
"421",2.169830065889,1.17686333717706,1000
"422",4.23755956452645,2.58957892424403,26.8363096653104
"423",3.97565048386927,8.70900111514593,14.8273798312648
"424",8.10357678625118,8.87482881347036,3.41556499385367
"425",2.48538053657295,3.44668993022218,9.20627047116945
"426",3.45110749398184,2.11253453440625,2.34885841036142
"427",1.89824059973244,6.50654872005395,3.14062992439652
"428",3.47470674799223,2.53989673432111,1.49675164078733
"429",2.58305985059073,10.6002291528191,13.2387954865704
"430",3.93240616570242,1.97091404406362,1.59094695331147
"431",3.9290473455408,2.44306703238755,3.63536895806433
"432",1.89792065956424,8.38092156205636,8.9907922170475
"433",4.27695595770148,2.10868850676781,5.5739604378266
"434",2.66007796634629,2.17104057488584,2.30397305869904
"435",4.8751312593055,1.40266021639979,4.74360198831685
"436",2.70718757748222,2.16230469255513,3.94782281570189
"437",8.29623765882222,10.0566663526458,2.16284769023108
"438",3.71061734967558,1.85148890001477,8.89039190537451
"439",2.07883662607907,5.24849500799394,3.92742617378744
"440",3.29423188264541,1.86490393975013,7.68364128884356
"441",3.75952219905606,5.55176094237795,8.15035700369616
"442",2.43274223732015,3.99538380915385,2.74229618106311
"443",3.68685219074609,2.95084897372065,1.29310714185655
"444",1.9570499161989,3.25686201314325,3.32166492511681
"445",2.29521574614292,1.95253606562565,1.5467415981269
"446",2.77659446513583,3.80573091429475,2.51131946085039
"447",2.54924867049873,2.86103694788876,7.31626696734557
"448",2.69774258899335,2.35176001902563,13.4760833680972
"449",2.79965512979275,1.8185652249252,4.67718338825678
"450",4.22594310321881,1.62855591125476,33.116523549905
"451",2.88797729102495,1.89773688217919,1000
"452",5.54494249727675,2.64154951796405,4.05409723887357
"453",4.4876180365623,7.94468643976097,23.890084721713
"454",2.46834105026156,4.20945394404274,10.4330556996599
"455",3.99586675655681,11.9032916871958,26.7149015281356
"456",2.95618593999319,4.37851945196153,11.5835867793953
"457",1.96525835961642,2.7817267084484,11.5174344327781
"458",4.30321541280488,3.96191699717786,13.0127000937215
"459",5.51008638796294,3.69234756626974,7.8921522374221
"460",7.26851072317548,9.85621424443098,31.7067043938444
"461",5.6954571924537,1.61132205502298,1.27452557288242
"462",42.1770507024902,1.85393622199856,1.98967447141562
"463",4.20119618285238,3.79884998470909,1.19513152741129
"464",3.68544016987378,1.52885932535245,5.24468516096587
"465",18.6769720924058,30.2581684446526,5.48194630389178
"466",2.8680815438703,3.42545283531467,3.09712466955998
"467",6.88025254421325,4.07145346280488,13.1196419206203
"468",3.24561091198191,2.45978928171198,2.32112998976227
"469",3.14823219617653,1.68864363979341,5.04587514101959
"470",4.4062939912512,2.77858817328962,10.7014505282353
"471",4.51400845670257,2.91650455109039,1.10600409145404
"472",3.39046818536502,1.86271466597446,3.73706477621113
"473",8.59224659240334,2.62203633052154,2.98451036532665
"474",6.9294622249823,7.86572189094333,10.9963547885373
"475",2.23173336310232,2.07265447006735,4.79271596625706
"476",3.66261824498152,1.77289259169622,3.6905542462641
"477",1.62251724033909,3.05896241333886,2.80423530111072
"478",4.87386224527695,14.6510287926362,2.52139756329408
"479",6.15829295182705,2.02367608151157,5.87457161158662
"480",1.83714346820308,19.353499670493,21.9004129368377
"481",2.7073192716432,1.31447263142102,1.93853597581477
"482",5.96377505813713,2.06827129800203,2.34668761689008
"483",12.1442005577331,17.4908972915412,57.5434339792434
"484",2.25596106118504,2.43902240263835,3.97327745053703
"485",4.42728360408181,2.31215256609009,4.56499172700514
"486",2.05330665113081,3.72423851248521,4.39111574050233
"487",3.02815322536387,4.94118449141699,5.2278787300354
"488",5.15090829167008,87.6165608509984,19.2391932100955
"489",2.3779224142244,10.4628478336902,35.5954924435954
"490",2.87710669212452,49.7605072903301,50.9247817343847
"491",3.71675530498833,8.50407735189185,3.35903330231498
"492",2.53150768744329,2.86279750916729,4.32273877018795
"493",3.58018689615243,3.05826278594133,10.0308302035423
"494",4.24066884875601,2.87213889212402,3.63813374287973
"495",2.4251341791003,1.81139807254689,3.18005158453277
"496",2.98834759936262,7.99449896564465,5.15028042868359
"497",3.70571887384136,1.35805280215531,2.39096414119794
"498",4.77711363723076,1.52924341380243,12.507894568609
"499",2.76277122204573,3.66903803391164,4.41205240965932
"500",2.97249509198417,3.97582444699914,1.96838379158106
"501",4.33415179230975,3.04480399876751,6.20429292835621
"502",3.41775278936391,2.35481545465142,3.44914122848177
"503",6.80536347058171,1.69117933575787,2.16626608804843
"504",5.18820146162688,3.63130501838728,3.2109406291438
"505",2.79878416919101,4.30793394695033,4.83063165733434
"506",2.61266420832113,4.86457426607071,7.44149719736751
"507",2.31692800482791,4.0421770383034,4.16036721915916
"508",3.17273694484686,2.30649614214726,4.35431718367907
"509",3.40723156335077,3.20053071659448,5.54306568249069
"510",3.91420918005264,25.9231865759402,25.5944856121219
"511",6.44275698247377,2.22423837873558,31.1610089133596
"512",2.48353144635401,2.89539541868077,1.51481955728233
"513",1.60447189415317,2.81450700387633,1.33465457553112
"514",3.06686002021152,3.02211302953063,2.31433785188498
"515",2.56631675532159,8.81246864933228,11.0827998160047
"516",7.05219322712498,1.51584952599316,2.93047985780322
"517",2.41781968219912,2.71322903232137,3.01731487570692
"518",6.11080959380449,3.97799984716799,1.60183979224947
"519",2.87428679195364,8.46996111994356,6.04676084637616
