,0
1757,218.6153846
1758,351.7142857
1759,194.8636364
1760,214.725
1761,244.2816901
1762,210.6829268
1763,240.220339
1764,194.4186047
1765,121.3142857
1766,250.1818182
1767,284.7931034
1768,309.8928571
1769,227.8648649
1770,295
1771,262.1212121
1772,135.3809524
1773,338.2083333
1774,257.3088235
1775,317.7307692
1776,208.025
1777,286.7931034
1778,248.4705882
1779,284.7333333
1780,211.4102564
1781,234.6666667
1782,239.6285714
1783,244.7804878
1784,144.3389831
1785,284.4333333
1786,253.6363636
1787,211.6
1788,259.59375
1789,283.6333333
1790,161.0925926
1791,267.6774194
1792,238.4571429
1793,185.5434783
1794,251.25
1795,275.1935484
1796,275
1797,288.5172414
1798,222.2666667
1799,206.3658537
1800,258.0606061
1801,311.3461538
1802,237.7777778
1803,227.4324324
1804,224.3421053
1805,206.5609756
1806,285.0344828
1807,238.7714286
1808,196.8372093
1809,267.8
1810,206.875
1811,199.6190476
1812,191.5294118
1813,258.21875
1814,290.3913043
1815,190.8
1816,291.6428571
1817,277.6333333
1818,90.5
1819,240.9305556
1820,161.3529412
1821,196.7272727
1822,166.9807692
1823,248.1612903
1824,196.6046512
1825,263.71875
1826,148.3220339
1827,237.1917808
1828,123.6376812
1829,214
1830,228.8648649
1831,268.4482759
1832,352.4347826
1833,214.5882353
1834,172.2843137
1835,226.8157895
1836,266.15625
1837,262.1212121
1838,209.3902439
1839,204.6235294
1840,182.0212766
1841,375.8444444
1842,244.2352941
1843,198.372093
1844,229.4054054
1845,245.4705882
1846,192.1123596
1847,208.8780488
1848,202.2380952
1849,214.2222222
1850,250.8529412
1851,226.8918919
1852,222.9459459
1853,172.4285714
1854,247.5352113
1855,181.8297872
1856,243.5588235
1857,311.962963
1858,243.4705882
1859,215.8974359
1860,185.4782609
1861,229.3783784
1862,224.3684211
1863,226.9210526
1864,234.3611111
1865,266.125
1866,286.137931
1867,232.5
1868,213.45
1869,232.3055556
1870,193.275
1871,293.25
1872,164.5
1873,238.1428571
1874,207.047619
1875,217.1025641
1876,272.4074074
1877,276.2333333
1878,289.4736842
1879,237.8518519
1880,323.3846154
1881,282.8965517
1882,247.7647059
1883,250.1875
1884,226.9210526
1885,257.21875
1886,202.1818182
1887,165.8235294
1888,231.8918919
1889,293.1071429
1890,253.5294118
1891,121.943662
1892,132.375
1893,177.5714286
1894,267.4333333
1895,216.0512821
1896,194.8235294
1897,285.0163934
1898,306.7037037
1899,279.5666667
1900,263.5625
1901,270.2903226
1902,359.9545455
1903,370.7894737
1904,239.9305556
1905,303.4074074
1906,298.3214286
1907,376.9090909
1908,218.0512821
1909,145.3564356
1910,224.6282051
1911,219.5526316
1912,214.925
1913,173.2277228
1914,229.4594595
1915,336.6666667
1916,352.875
1917,257.9677419
1918,391.3333333
1919,212.175
1920,262.34375
1921,155.5945946
1922,304.9259259
1923,274.5483871
1924,293.3793103
1925,203.952381
1926,249.5357143
1927,307.6666667
1928,280.5517241
1929,179.1525424
1930,292.9642857
1931,235.1621622
1932,259.7
1933,330.72
1934,192.106383
1935,221.5
1936,280.4333333
1937,266.8
1938,163.1372549
1939,289.4137931
1940,189.6444444
1941,183.0638298
1942,243.3529412
1943,203.3809524
1944,235.1111111
1945,188.6888889
1946,264.0967742
1947,225.5
1948,312.9615385
1949,272.0645161
1950,212.0481928
1951,177.5263158
1952,231.6521739
1953,274.6666667
1954,304.9259259
1955,215.7027027
1956,235.1388889
1957,221.6842105
1958,257.1617647
1959,275.1935484
1960,224.3684211
1961,1000
1962,170.828125
1963,267.4193548
1964,265.0714286
1965,167.4285714
1966,182.2
1967,263.15625
1968,192.3636364
1969,244.1176471
1970,211.475
1971,272.4516129
1972,189.0810811
1973,300
1974,178.9166667
1975,290.3166667
1976,269.4516129
1977,260.1875
1978,305.1428571
1979,217.1794872
1980,183.2978723
1981,134.359375
1982,251.2898551
1983,256.40625
1984,250.3235294
1985,257.9393939
1986,134.6865672
1987,210.725
1988,256.7878788
1989,334.5416667
1990,206.675
1991,133.9275362
1992,240.9473684
1993,198.1162791
1994,199.3953488
1995,302.2142857
1996,235.6944444
1997,248.0294118
1998,216.8717949
1999,218.0263158
2000,274
2001,189.2857143
2002,328.52
2003,184.7391304
2004,218
2005,171.7184466
2006,284.8333333
2007,200.627907
2008,193.4772727
2009,248.0882353
2010,249.1
2011,158.4504505
2012,159.6666667
2013,249.4411765
2014,156.6666667
2015,307.8148148
2016,214.875
2017,237
2018,230.7027027
2019,315.3703704
2020,213.3846154
2021,211.037037
2022,223.1052632
2023,278.9090909
2024,267.6666667
2025,234.7777778
2026,257.8636364
2027,211.975
2028,235.0555556
2029,263
2030,246.9411765
2031,139.4677419
2032,130.8
2033,256.5757576
2034,204.8571429
2035,290.6206897
2036,183.2340426
2037,267.4516129
2038,241
2039,253.59375
2040,278.9333333
2041,286
2042,257.9375
2043,204.2619048
2044,247.9117647
2045,287.5517241
2046,237.2222222
2047,166.1960784
2048,216.7948718
2049,240.6285714
2050,306.9615385
2051,212.7692308
2052,272.4193548
2053,288.3684211
2054,260.5625
2055,232.8666667
2056,285.2758621
2057,159.1509434
2058,287.2413793
2059,237.0571429
2060,193.1463415
2061,241.6
2062,180.1237113
2063,175.375
2064,266.28125
2065,192.0666667
2066,331.0357143
2067,214.2307692
2068,232.1351351
2069,162.2790698
2070,120.625
2071,267.2461538
2072,270.3666667
2073,235.6315789
2074,275.5
2075,274.5454545
2076,302.3214286
2077,311.5925926
2078,222.3421053
2079,323.5
2080,201.0714286
2081,198.2156863
2082,191.3181818
2083,229.3333333
2084,158.490566
2085,266.3125
2086,298.1071429
2087,297.1428571
2088,254.9375
2089,261.7910448
2090,1000
2091,246.2727273
2092,176.8571429
2093,181.2978723
2094,195.2272727
2095,192.1666667
2096,282.7333333
2097,219.5128205
2098,399.1
2099,301.6785714
2100,201.0588235
2101,192.6136364
2102,283.4262295
2103,151.2222222
2104,217.4871795
2105,204.2439024
2106,292.0714286
2107,227.7662338
2108,225.5405405
2109,279.2333333
2110,178.4210526
2111,257.6969697
2112,174.9795918
2113,264.7906977
2114,330.2727273
2115,258.1818182
2116,181.8723404
2117,258
2118,290.2
2119,303.8148148
2120,268.1578947
2121,260.7
2122,276.8095238
2123,249.5454545
2124,225.9480519
2125,268.71875
2126,226.3636364
2127,295.5862069
2128,297.3571429
2129,200.9761905
2130,307.6666667
2131,208.1707317
2132,228.7333333
2133,276.2727273
2134,227.5806452
2135,268.6774194
2136,229.7105263
2137,300.25
2138,209.6315789
2139,263.96875
2140,281.2777778
2141,193.5454545
2142,343.78
2143,285.9655172
2144,265.0625
2145,196.1590909
2146,236.1111111
2147,338.8333333
2148,295.9285714
2149,250.6666667
2150,188.6818182
2151,242.6285714
2152,256.5151515
2153,159.6296296
2154,318.0384615
2155,269.0322581
2156,223.7894737
2157,253.969697
2158,172.81
2159,193.8823529
2160,276.7333333
2161,251.0606061
2162,302.5
2163,162.1132075
2164,167.3684211
2165,168.3673469
2166,182.5106383
2167,263.2857143
2168,117.8529412
2169,269.516129
2170,200.5238095
2171,163.8461538
2172,260.59375
2173,222.7894737
2174,188.4098361
2175,264.3870968
2176,158.0555556
2177,378.2380952
2178,237.2222222
2179,208.1818182
2180,231.5
2181,131.0757576
2182,301.6
2183,327.6666667
2184,221.025641
2185,308.5185185
2186,272.921875
2187,260.5373134
2188,264.21875
2189,233.5
2190,120.0890411
2191,250.5294118
2192,224
2193,359.6666667
2194,234.2222222
2195,219.0526316
2196,292.0909091
2197,201.1034483
2198,218.8461538
2199,192.2631579
2200,235.5
2201,352.6086957
2202,331.16
2203,239.2571429
2204,192.1818182
2205,194.5581395
2206,256.5151515
2207,230.8648649
2208,341.875
2209,236.5555556
2210,275.9032258
2211,264
2212,239.9117647
2213,203.9761905
2214,270.3548387
2215,249.3235294
2216,307.5185185
2217,228.8
2218,140.2786885
2219,290.5172414
2220,303.2592593
2221,333.4166667
2222,361.7333333
2223,208.195122
2224,254.2727273
2225,226.2702703
2226,263.21875
2227,206.9142857
2228,182.4680851
2229,235.3428571
2230,243.2571429
2231,185.4565217
2232,265.9333333
2233,220.7721519
2234,253.7575758
2235,279.0666667
2236,222.3333333
2237,306.7407407
2238,222.6842105
2239,255.4558824
2240,273.0322581
2241,237.2571429
2242,338.7333333
2243,271.9
2244,213.175
2245,260.5625
2246,194.9318182
2247,232.75
2248,123.6056338
2249,224.5384615
2250,262.9375
2251,223.9459459
2252,187.5172414
2253,196.744186
2254,285.4642857
2255,295.0517241
2256,260.8125
2257,296.3333333
2258,229.8333333
2259,226.9459459
2260,344.9583333
2261,302.7407407
2262,277.6521739
2263,209.1707317
2264,250.1176471
2265,224.8701299
2266,332.52
2267,216.6666667
2268,331.88
2269,261.375
2270,209.525
2271,221.6315789
2272,257.4666667
2273,282.2758621
2274,221.8157895
2275,327.0769231
2276,272.7
2277,239.0833333
2278,187.7608696
2279,221.1621622
2280,263.7419355
2281,222.8947368
2282,187.7727273
2283,223.3157895
2284,241.4057971
2285,281
2286,251.78125
2287,281
2288,204
2289,118.6438356
2290,191.7333333
2291,159.5849057
2292,285.1034483
2293,282.7241379
2294,157.9814815
2295,251.2121212
2296,258.9677419
2297,280
2298,276.9677419
2299,170.1176471
2300,216.0769231
2301,299.7692308
2302,252.4545455
2303,314.96
2304,205.8095238
2305,185.4565217
2306,245.0571429
2307,256.8125
2308,326.28
2309,256.2727273
2310,203.3809524
2311,191.2888889
2312,267.2222222
2313,273.0322581
2314,223.0810811
2315,281.4666667
2316,307.1153846
2317,228.4864865
2318,249
2319,281.9
2320,264.6615385
2321,296.7142857
2322,325.8
2323,217.3421053
2324,255.0606061
2325,196.6363636
2326,137.2580645
2327,225.4594595
2328,332.88
2329,297.5357143
2330,235
2331,347.0434783
2332,205.2439024
2333,319.7692308
2334,238.8823529
2335,316.5384615
2336,277.3
2337,226
2338,206.7317073
2339,221.2368421
2340,264.96875
2341,207.1463415
2342,181.0434783
2343,268.0322581
2344,330.16
2345,215.3636364
2346,265.9375
2347,231.0555556
2348,281.8965517
2349,248.5294118
2350,260.8125
2351,274.8387097
2352,324.6153846
2353,196.7191011
2354,239.9142857
2355,135.7076923
2356,345.48
2357,298.6071429
2358,163.8380952
2359,215.2820513
2360,253.9393939
2361,380.0952381
2362,332.44
2363,221.5789474
2364,133.2882883
2365,224.7666667
2366,187.9545455
2367,228.2702703
2368,278.8
2369,344.04
2370,257.8125
2371,230.0277778
2372,189.7179487
2373,289.9310345
2374,221.7575758
2375,169.86
2376,241.0571429
2377,238.4571429
2378,223.0967742
2379,177.3333333
2380,169.7058824
2381,256.4848485
2382,225.2051282
2383,249.7714286
2384,218.9736842
2385,216.8461538
2386,233.8666667
2387,246.2058824
2388,295.0847458
2389,259.21875
2390,199.0930233
2391,194
2392,343.6956522
2393,294.4285714
2394,235.2727273
2395,264.8064516
2396,135.5307692
2397,220.4285714
2398,242.5588235
2399,271.2666667
2400,178.9148936
2401,229.4166667
2402,209.6
2403,303.4642857
2404,204.5
2405,349.7916667
2406,236.3611111
2407,230.4166667
2408,275.7272727
2409,282.9655172
2410,256.3939394
2411,217.8235294
2412,281.6666667
2413,220.6226415
2414,186.6136364
2415,307.2592593
2416,254.9852941
2417,208.2857143
2418,267.952381
2419,198.1875
2420,247.1470588
2421,262.4754098
2422,305.6140351
2423,281.8965517
2424,224.0526316
2425,167.0095238
2426,281.6666667
2427,252
2428,181.7608696
2429,256.5555556
2430,234.3648649
2431,272.483871
2432,345.1666667
2433,235.8333333
2434,160.7083333
2435,240.0571429
2436,224.8684211
2437,272.9666667
2438,300.9259259
2439,224.7567568
2440,189.2727273
2441,212.3589744
2442,256.5483871
2443,233.2162162
2444,313.4444444
2445,220.8684211
2446,224.8157895
2447,262.5
2448,221.125
2449,238.4285714
2450,201.627907
2451,122.2957746
2452,287.3793103
2453,257.4375
2454,220.7948718
2455,129.7925926
2456,287.5517241
2457,217.7619048
2458,308.3333333
2459,227.5675676
2460,125.0142857
2461,243.1126761
2462,290.2033898
2463,160.3703704
2464,207.5609756
2465,208.55
2466,187.9821429
2467,202.047619
2468,219.3928571
2469,238.4
2470,244.4705882
2471,304.4074074
2472,238.5142857
2473,187.3243243
2474,329
2475,143.7666667
2476,295.75
2477,270.6129032
2478,236.9285714
2479,118.1643836
2480,313
2481,251.0434783
2482,345.0833333
2483,255.5
2484,244.2
2485,232.1351351
2486,221.2051282
2487,233.3333333
2488,260.4375
2489,259.9375
2490,250.5652174
2491,258.0909091
2492,221.4146341
2493,205.804878
2494,199.7368421
2495,261.9393939
2496,211.75
2497,276.7333333
2498,158.7222222
2499,174.5306122
2500,224.8421053
2501,180.9784946
2502,163.8037383
2503,233.25
2504,250.3111111
2505,220.1111111
2506,209.2195122
2507,223.5
2508,294.5357143
2509,163.5769231
2510,239.9722222
2511,305.1851852
2512,210.7
2513,174.375
2514,174.3333333
2515,224.5789474
2516,273.7777778
2517,233.1351351
2518,281.9655172
2519,209.0243902
2520,260.5
2521,259.2
2522,293.1428571
2523,224.5945946
2524,255.969697
2525,248.8235294
2526,227.3513514
2527,321.7307692
2528,264.28125
2529,270.0645161
2530,238.3714286
2531,259.1515152
2532,259.03125
2533,190.125
2534,276.2666667
2535,247.2647059
2536,198.7073171
2537,204.9268293
2538,229.5555556
2539,248.8823529
2540,248.6764706
2541,319.6923077
2542,255.3636364
2543,297.0714286
2544,353.9583333
2545,245.6470588
2546,258.8181818
2547,188.4888889
2548,270.4193548
2549,220.2631579
2550,198.5151515
2551,227.8961039
2552,262.6808511
2553,286.6666667
2554,234.2777778
2555,187.5111111
2556,328.92
2557,297.6296296
2558,269.516129
2559,259.65625
2560,230.5277778
2561,210.525
2562,239.8857143
2563,200.2380952
2564,282.9666667
2565,224.7096774
2566,210.9268293
2567,196.6511628
2568,258.0606061
2569,145
2570,210.7567568
2571,251.7272727
2572,212.525
2573,269.6129032
2574,240.3968254
2575,240.3684211
2576,289.3220339
2577,281.6206897
2578,203.6190476
2579,229.6447368
2580,313.1481481
2581,231.3611111
2582,287.8275862
2583,304.1481481
2584,122.7428571
2585,264.75
2586,254.3939394
2587,200.3095238
2588,303.6666667
2589,236.6666667
2590,184.6304348
2591,303.1428571
2592,218.8717949
2593,254.9090909
2594,126.3088235
2595,303.1785714
2596,297.3214286
2597,285.24
2598,319
2599,301.8888889
2600,240.8285714
2601,239.4
2602,152.5614035
2603,220.3076923
2604,230.8611111
2605,282.8666667
2606,190.9777778
2607,138.1923077
2608,324.1923077
2609,255.6363636
2610,235.0833333
2611,204.5714286
2612,278.2758621
2613,297.9827586
2614,180.4242424
2615,235.3333333
2616,249.1470588
2617,238.3142857
2618,298.8571429
2619,247.5882353
2620,241.9714286
2621,219.4102564
2622,211.275
2623,261.6875
2624,199.3488372
2625,275.1764706
2626,248.1818182
2627,207.1463415
2628,277.2333333
2629,210.475
2630,197.7941176
2631,352.9591837
2632,349
2633,288.2142857
2634,357.4166667
2635,251.9393939
2636,170.7352941
2637,291.5862069
2638,281
2639,219.9210526
2640,250.6470588
2641,234.7714286
2642,238.4
2643,277.862069
2644,197.2325581
2645,249.5454545
2646,272.3225806
2647,241.8285714
2648,241.1153846
2649,156.8181818
2650,305.1111111
2651,260.030303
2652,246.3823529
2653,229.4583333
2654,223.2105263
2655,227.7027027
2656,278.6333333
2657,284.0666667
2658,178.6041667
2659,297.6923077
2660,256.1515152
2661,255.2727273
2662,282.9666667
2663,238.375
2664,216.5641026
2665,180.9259259
2666,267.3548387
2667,304.8076923
2668,421.5789474
2669,252.9393939
2670,202.2857143
2671,260
2672,259.0625
2673,228
2674,281.6333333
2675,245.6764706
2676,280.0344828
2677,254.9090909
2678,189.5
2679,286.6
2680,372.3181818
2681,184.5384615
2682,246.7941176
2683,152.3571429
2684,320.2173913
2685,237.3529412
2686,214.5128205
2687,236.9324324
2688,277.1612903
2689,306.7142857
2690,180.9148936
2691,241.5714286
2692,271.9032258
2693,332.95
2694,150.6869565
2695,300.2222222
2696,202.4942529
2697,228.9444444
2698,285.0333333
2699,303.8888889
2700,258.5970149
2701,169.2352941
2702,173.1052632
2703,234.9166667
2704,280.1034483
2705,273.234375
2706,1000
2707,285.862069
2708,215.05
2709,371.1818182
2710,201.6206897
2711,213.425
2712,284.4333333
2713,216.2051282
2714,229.1891892
2715,185.25
2716,345.52
2717,247.8125
2718,270.7096774
2719,251.0555556
2720,203.0357143
2721,245.3714286
2722,169.78
2723,201.452381
2724,170.961165
2725,288.8965517
2726,257.2121212
2727,188.6888889
2728,334
2729,298.25
2730,223.0333333
2731,228
2732,297.25
2733,188.627907
2734,313.6538462
2735,259.40625
2736,185.4
2737,220.5641026
2738,194.8139535
2739,270.5806452
2740,202
2741,263.1290323
2742,259.030303
2743,218
2744,271.0322581
2745,228.3846154
2746,301.0740741
2747,309.3333333
2748,389.4761905
2749,235.8
2750,256.9090909
2751,289.1034483
2752,268.34375
2753,214.175
2754,211.7951807
2755,207.4634146
2756,213.325
2757,184.1052632
2758,231.1351351
2759,234.4615385
2760,259.9375
2761,256.5625
2762,176.3846154
2763,275.9666667
2764,119.7361111
2765,208.4878049
2766,229.6363636
2767,353.826087
2768,275.3809524
2769,189.1777778
2770,292.5185185
2771,271.8709677
2772,278.7857143
2773,263.28125
2774,346.5833333
2775,203.4878049
2776,149.2136752
2777,221.2820513
2778,243.6
2779,268
2780,267.8253968
2781,172.5696203
2782,241.1142857
2783,234.32
2784,385.1904762
2785,124.3333333
2786,211.875
2787,351.1458333
2788,275.5322581
2789,292.25
2790,250.5
2791,238.8493151
2792,276.4333333
2793,192.8823529
2794,252.0294118
2795,315.8518519
2796,233.1666667
2797,258.7666667
2798,392.047619
2799,203.4047619
2800,230.3513514
2801,305.4107143
2802,308
2803,196.0857143
2804,117.7702703
2805,158.4363636
2806,226.3421053
2807,256.3333333
2808,315.5769231
2809,294.0357143
2810,200.5862069
2811,222.7894737
2812,250.6764706
2813,200.8292683
2814,207.0731707
2815,192.3409091
2816,239.5555556
2817,228.1891892
2818,241.6086957
2819,160.7358491
2820,230.7333333
2821,135.5645161
2822,204.7619048
2823,212.5
2824,299.4642857
2825,199.627907
2826,268.625
2827,290.7857143
2828,305.7777778
2829,183.4318182
2830,280.3103448
2831,240.9142857
2832,221.9047619
2833,104.3902439
2834,155.6909091
2835,296.2857143
2836,297.75
2837,236.3142857
2838,199
2839,326.4117647
2840,164.2307692
2841,130.1212121
2842,258.21875
2843,284.1333333
2844,208.8928571
2845,203.4878049
2846,230.1891892
2847,237.8857143
2848,273.9375
2849,237.9714286
2850,261.21875
2851,204.4722222
2852,290.7692308
2853,271.2666667
2854,285.8214286
2855,280.6333333
2856,164
2857,233.5833333
2858,278.7619048
2859,223.4736842
2860,258.826087
2861,212.95
2862,248.3
2863,197.5
2864,259.53125
2865,260.59375
2866,197.8604651
2867,129.5955882
2868,261.78125
2869,235
2870,225.7567568
2871,214.675
2872,253.1212121
2873,230.5675676
2874,165
2875,274.6
2876,260.4179104
2877,238.4657534
2878,245.3714286
2879,200.4761905
2880,269.8387097
2881,226.6315789
2882,197.3414634
2883,244.5492958
2884,267.6315789
2885,310.1111111
2886,249.884058
2887,406
2888,321.92
2889,293.8474576
2890,253.6969697
2891,317.0384615
2892,288.3448276
2893,326.6923077
2894,196.0454545
2895,198.9069767
2896,264.90625
2897,239.109589
2898,156.7477477
2899,297.7777778
2900,103.2738095
2901,245.8529412
2902,218.4230769
2903,309.1111111
2904,275.2903226
2905,192.9090909
2906,122.4084507
2907,217.5185185
2908,264.1612903
2909,251.6153846
2910,283.4
2911,286.862069
2912,171.26
2913,222.12
2914,275.1
2915,165.1401869
2916,266.25
2917,244.0294118
2918,159.6111111
2919,212.6428571
2920,311.1481481
2921,240.8571429
2922,274.8709677
2923,328.36
2924,253.84375
2925,274.5806452
2926,152.0086207
2927,346.0416667
2928,324.32
2929,218.9428571
2930,228.0810811
2931,239.6857143
2932,252.1212121
2933,223.8421053
2934,263.0757576
2935,228.9189189
2936,295.1428571
2937,224.7631579
2938,282.2666667
2939,203.3333333
2940,260.90625
2941,284.3448276
2942,176.6
2943,277.7
2944,180.5957447
2945,175.43
2946,234.5
2947,219.3076923
2948,299
2949,248.8714286
2950,252.8529412
2951,220.2051282
2952,250.2058824
2953,250.8529412
2954,261.15625
2955,167.125
2956,270.6129032
2957,225.7837838
2958,302.3333333
2959,257.78125
2960,272.2
2961,205.1538462
2962,241.2571429
2963,183.4947368
2964,245.1538462
2965,271.483871
2966,231.4444444
2967,219.7142857
2968,242.1428571
2969,190.05
2970,302.9259259
2971,286.2758621
2972,195.5454545
2973,309.3703704
2974,369.5
2975,283.3793103
2976,260.375
2977,312.9230769
2978,204.2631579
2979,241.2647059
2980,306.7692308
2981,241.7428571
2982,298.5714286
2983,242.9714286
2984,359.1818182
2985,336.125
2986,156.8148148
2987,275.7741935
2988,213.7435897
2989,272.0967742
2990,303.3684211
2991,260.4848485
2992,239.5714286
2993,154.375
2994,201.7142857
2995,330.36
2996,293.3214286
2997,121.0714286
2998,226.0540541
2999,262.65625
3000,331.44
3001,238.6470588
3002,301.6428571
3003,224.125
3004,158.981982
3005,328.4
3006,284.6833333
3007,180.4123711
3008,264.25
3009,264.8181818
3010,211.625
3011,260.75
3012,165.7254902
3013,194.0697674
3014,298.0517241
3015,166.0961538
3016,393.6
3017,84.28571429
3018,181.32
3019,212.175
3020,264.03125
3021,229.4473684
3022,248.7083333
3023,192.5454545
3024,187.0869565
3025,228.4324324
3026,213.65
3027,348.7
3028,230.8
3029,342.9
3030,301.4814815
3031,225.027027
3032,303.2222222
3033,246.3666667
3034,191.7777778
3035,314.9230769
3036,225.6486486
3037,283.8
3038,286.12
3039,258.9230769
3040,214.275
3041,198.3333333
3042,216.3148148
3043,270.2258065
3044,90.25
3045,257.2222222
3046,182.4105263
3047,127.4117647
3048,183.1489362
3049,226.3684211
3050,107.8918919
3051,233.3888889
3052,228.4324324
3053,330.5416667
3054,280.3157895
3055,213.9487179
3056,298.1785714
3057,262.9230769
3058,316.3272727
3059,215.1538462
3060,230.1621622
3061,349.125
3062,269.516129
3063,160.5555556
3064,161.0555556
3065,243.8055556
3066,304.8571429
3067,247.6470588
3068,241.15625
3069,199.0714286
3070,287.7931034
3071,306.7037037
3072,250.6764706
3073,251.7333333
3074,199.2666667
3075,240.0625
3076,163.5
3077,241.6857143
3078,117.7575758
3079,251.942029
3080,138.1875
3081,201.9583333
3082,165.4705882
3083,298.0384615
3084,273.4666667
3085,220.4615385
3086,305.8636364
3087,262.46875
3088,220.7948718
3089,290.8857143
3090,287.3478261
3091,283.5666667
3092,267.1612903
3093,229.6486486
3094,221.1470588
3095,395.8
3096,212.85
3097,227.0666667
3098,281.2142857
3099,200.5813953
3100,274.1612903
3101,193.3111111
3102,299.7931034
3103,203.452381
3104,191.6
3105,214.325
3106,243.2285714
3107,274.4333333
3108,274.3492063
3109,239.1142857
3110,264.0645161
3111,143.6363636
3112,168.4705882
3113,196
3114,240.7945205
3115,241.0769231
3116,162.4423077
3117,303.2307692
3118,189.2888889
3119,253.8823529
3120,289.6833333
3121,288.7931034
3122,281.2666667
3123,278.6333333
3124,323.2692308
3125,248.7647059
3126,211.95
3127,168.14
3128,133.0625
3129,334.96
3130,248.5774648
3131,248.8529412
3132,193.2857143
3133,300.0526316
3134,275.4666667
3135,284.0666667
3136,263.3225806
3137,362.7391304
3138,200.9302326
3139,179.5625
3140,261.3076923
3141,196.3913043
3142,161.3962264
3143,329.4230769
3144,326.64
3145,308.9285714
3146,265.53125
3147,268.1935484
3148,172.16
3149,238.137931
3150,221.7727273
3151,255.5641026
3152,183.4468085
3153,209.925
3154,143.7195122
3155,244.8857143
3156,170.7
3157,243.4571429
3158,303.1071429
3159,271.6774194
3160,278.1
3161,150.1272727
3162,235.7777778
3163,247.6470588
3164,265.4516129
3165,266.3928571
3166,202.4864865
3167,242.8888889
3168,285.7666667
3169,150.8928571
3170,252.3529412
3171,204.1707317
3172,267.9354839
3173,272.2539683
3174,290.3793103
3175,240.7777778
3176,193.8409091
3177,191.1868132
3178,228.3243243
3179,199.2159091
3180,267.9677419
3181,292.7966102
3182,361.7391304
3183,142.5
3184,211.6410256
3185,204.0487805
3186,238.3076923
3187,165.3962264
3188,257.53125
3189,282.2741935
3190,261.09375
3191,263.0645161
3192,265.25
3193,242.4117647
3194,222.9230769
3195,166.4705882
3196,257.3333333
3197,211.725
3198,265.8709677
3199,141.1147541
3200,235.6666667
3201,265.96875
3202,629
3203,278.6875
3204,208.2195122
3205,335.52
3206,247.1176471
3207,183.2553191
3208,244.4285714
3209,306.5555556
3210,221.0526316
3211,194.75
3212,160.8301887
3213,214.9230769
3214,232.3333333
3215,142
3216,304.2105263
3217,286.5833333
3218,271.7419355
3219,214.3
3220,164.7307692
3221,233.3513514
3222,276.5666667
3223,186.1304348
3224,270.0967742
3225,117.8219178
3226,279.3
3227,234.7714286
3228,161.2110092
3229,173.62
3230,125.7913669
3231,209.6
3232,256.8181818
3233,296.8644068
3234,298.5714286
3235,256.25
3236,210.6
3237,261.875
3238,260.8709677
3239,214
3240,225.3333333
3241,170.9514563
3242,203.952381
3243,206.6097561
3244,289.5862069
3245,209.825
3246,259.8125
3247,252.8181818
3248,264.3870968
3249,208.6097561
3250,216.6153846
3251,234.3611111
3252,244
3253,177.1666667
3254,158.1111111
3255,228.1621622
3256,192.5333333
3257,228.5405405
3258,203.8
3259,256.3333333
3260,70
3261,228.3513514
3262,378.1818182
3263,345.88
3264,207.2926829
3265,252.7971014
3266,316.1923077
3267,227.4864865
3268,351.7826087
3269,313.3846154
3270,226.9459459
3271,242.2058824
3272,317.1923077
3273,119.1111111
3274,202.0689655
3275,137.1666667
3276,195.3255814
3277,243.6571429
3278,384.4285714
3279,237.4
3280,206.775
3281,255.6969697
3282,238.2285714
3283,142.7
3284,265.469697
3285,226.7567568
3286,290.0169492
3287,209.475
3288,219.9230769
3289,312.3333333
3290,257.8507463
3291,350
3292,217.6410256
3293,257.969697
3294,166.68
3295,171.1568627
3296,296.6785714
3297,300.5172414
3298,211.45
3299,236.5833333
3300,201.6046512
3301,242.6285714
3302,240.4571429
3303,240.5138889
3304,222.9473684
3305,297.7857143
3306,173.5416667
3307,288.3448276
3308,172.28
3309,225.0555556
3310,221.6842105
3311,333.1538462
3312,244.4285714
3313,250
3314,262.03125
3315,243.7619048
3316,250.8787879
3317,203.2142857
3318,230.7567568
3319,283.8214286
3320,325.84
3321,215.3157895
3322,302.4444444
3323,269.0645161
3324,280.1333333
3325,185.1956522
3326,296.6428571
3327,329.56
3328,246.5294118
3329,235.4794521
3330,257.5757576
3331,190.8636364
3332,222.8481013
3333,302.5555556
3334,243.7647059
3335,215.037037
3336,254.9705882
3337,281.25
3338,219.8285714
3339,254.8666667
3340,209.804878
3341,231.3333333
3342,270.5333333
3343,211.05
3344,212.275
3345,266.516129
3346,278.7586207
3347,229.5945946
3348,247.4705882
3349,228.9459459
3350,252.0588235
3351,251.6923077
3352,177.6818182
3353,191.5909091
3354,386.8571429
3355,222.5526316
3356,188.75
3357,252.5151515
3358,116.6486486
3359,233.9444444
3360,223.4864865
3361,231.4444444
3362,230.5833333
3363,189.65
3364,238.7142857
3365,330.28
3366,307.7037037
3367,185.7142857
3368,177.3125
3369,198.0697674
3370,275.7
3371,193.4
3372,309.5357143
3373,351.8787879
3374,111.2763158
3375,204.547619
3376,256.03125
3377,226.7027027
3378,215.4
3379,251.2058824
3380,299
3381,155.1111111
3382,146.3529412
3383,270.3870968
3384,209.05
3385,203.4285714
3386,291.1724138
3387,288.862069
3388,308.6296296
3389,204.0833333
3390,351.25
3391,208.9277108
3392,141.45
3393,297.8571429
3394,252.7878788
3395,189.0681818
3396,212.9189189
